"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"32"	24	0	55	0	43	1	1	0	0	0	9	0	8	0	0	10	0	2	18	0	0	10	0	7	7	8	12	0	0	0	15	0	0	0	0	0	17	6	0	2	17	1	21	9	7	2	0	25	0	0	0	0	0	5	0	0	1	0	0	0	2	0	0	1	0	12	0	2	0	0	0	0	2	0	2	0	0	13	0	7	0	1	0	0	0	4	0	1	0	5	0	4	0	0	8	25	0	0	0	0	0	0	9	15	0	5	0	0	3	12	6	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	12	0	11	2	0	0	0	0	0	0	7	0	0	0	13	23	2	0	0	0	0	6	5	0	4	0	10	0	20	0	4	0	0	2	17	19	13	0	0	0	3	1	0	0	40	0	0	8	0	1	0	2	46	0	0	0	0	0	9	18	4	0	0	0	0	24	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	20	18	0	0	9	3	0	8	0	0	0	11	0	0	0	1	2	0	0	0	0	20	1	0	0	6	0	13	0	15	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	1	0	0	30	0	0	0	0	0	0	0	20	0	0	0	6	0	0	0
"33"	0	0	13	56	0	0	0	0	3	0	6	9	5	0	0	17	1	0	5	1	0	0	0	0	0	0	11	0	3	0	11	0	5	15	0	0	25	9	1	10	31	1	1	0	27	10	0	6	0	0	0	2	0	7	0	0	0	0	0	1	0	0	0	9	0	0	0	5	9	0	0	0	9	0	9	0	8	14	14	22	0	0	7	0	0	17	0	0	0	0	0	5	0	20	0	13	0	28	0	0	0	3	3	8	0	1	0	0	4	4	2	3	5	0	0	0	0	1	0	0	0	0	0	0	0	5	0	6	0	1	7	22	0	0	0	1	0	0	0	0	0	2	0	4	3	4	0	0	0	3	12	0	8	0	18	0	11	0	5	3	1	1	3	0	30	0	0	0	6	7	3	0	5	0	0	7	1	3	0	0	0	0	3	0	0	0	0	18	32	3	1	0	0	43	0	31	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	45	16	0	7	3	5	0	2	0	1	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	1	0	4	9	0	0	0	0	0	0	4	5	0	0	0	1	0	1	0	0	4	0	0	37	0	0	0	0	0	2	0	8	4	0	0	14	7	0	0
"34"	10	28	8	31	0	3	2	1	0	17	2	17	0	1	1	38	0	0	0	5	1	11	0	1	9	3	7	0	0	0	6	0	0	7	0	20	4	64	0	0	12	1	29	21	0	15	0	18	0	0	0	0	0	1	6	8	4	0	0	9	3	0	5	5	0	7	0	0	0	0	0	4	9	0	24	0	5	0	0	15	0	3	0	0	0	1	0	3	0	0	0	6	0	29	0	31	0	0	0	0	2	0	18	10	1	1	0	44	8	0	11	5	36	11	0	0	0	0	31	0	0	0	20	0	2	0	0	0	0	10	5	1	2	0	0	1	0	17	0	0	0	0	5	8	10	1	1	0	0	19	21	0	0	0	57	0	21	0	0	0	2	0	71	2	25	2	0	0	0	4	0	0	39	0	0	0	0	12	0	0	15	0	23	7	21	0	0	6	24	0	0	0	1	13	0	39	16	0	0	2	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	43	83	0	22	10	2	0	18	27	14	0	0	0	1	3	17	0	0	0	14	73	0	0	0	0	0	2	0	5	4	0	0	0	0	0	23	0	0	0	0	0	10	3	0	1	0	0	0	0	14	0	0	0	0	0	0	0	23	0	0	0	3	0	40	0
"35"	25	6	1	1	0	15	21	0	0	0	1	0	26	0	0	27	0	0	18	5	0	9	0	1	0	4	4	0	0	0	8	0	0	1	0	0	46	6	0	0	8	1	59	7	0	36	0	8	0	0	7	0	0	0	0	0	0	0	0	0	16	0	1	0	0	4	0	2	0	0	0	1	46	0	3	0	0	3	0	39	0	7	0	0	0	12	0	10	0	1	0	5	0	7	32	55	0	0	0	1	0	1	3	1	0	1	0	3	4	0	2	0	30	2	0	0	0	0	21	0	0	0	0	0	0	0	0	1	0	0	26	0	6	0	0	0	4	0	1	0	0	0	7	26	0	0	0	0	0	10	31	5	0	0	7	0	2	7	23	0	1	45	10	5	18	0	0	0	5	4	0	0	7	0	5	0	0	20	0	0	1	0	66	15	18	0	3	30	7	3	2	8	4	6	0	18	4	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	69	0	20	37	0	7	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	4	2	12	0	0	0	0	7	0	0	1	0	0	1	0	0	0	1	0	0	0	0	16	1	5	0	12	0	0	0	2	13	0	0	0	0	0	0	43	0	0	0	3	13	7	0
"36"	14	0	10	8	0	1	13	0	0	5	3	0	0	0	20	21	0	0	6	22	0	0	0	0	5	42	11	0	1	0	29	5	0	38	0	2	22	1	0	1	82	15	8	3	0	0	0	11	0	3	0	0	0	1	28	0	0	0	0	0	7	0	9	1	0	4	0	0	1	1	0	1	4	0	7	0	20	14	3	14	23	0	2	0	3	10	0	0	0	0	0	17	0	9	16	13	0	0	0	1	0	1	1	10	0	7	0	0	13	2	7	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	11	0	1	0	0	7	4	0	0	0	0	0	1	6	0	0	0	0	0	12	22	0	1	0	9	0	12	0	19	0	23	9	0	0	0	0	1	0	19	6	0	0	48	0	0	0	0	22	0	0	0	0	14	11	0	0	0	27	32	2	0	1	3	20	26	16	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	14	18	0	0	17	7	0	0	0	1	0	0	0	0	0	3	1	0	0	3	0	5	0	0	0	0	0	5	1	20	0	8	0	7	0	3	2	0	0	0	0	5	0	0	0	1	0	2	0	4	0	0	0	0	0	14	0	9	0	20	0	7	0	33	0
"37"	10	0	28	2	0	38	3	0	0	0	50	2	14	0	0	18	0	38	5	20	2	0	0	13	8	15	31	0	9	0	12	0	0	12	0	1	26	3	0	0	28	11	34	24	5	0	0	7	12	0	0	0	0	43	1	0	2	0	0	0	4	0	5	5	0	14	1	0	0	0	0	3	18	0	28	0	29	11	1	18	61	0	5	0	0	1	0	5	0	0	0	2	0	3	2	64	10	0	0	0	0	2	6	0	0	1	0	141	1	0	3	0	8	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	13	0	0	0	0	0	6	0	0	0	0	9	0	19	8	0	4	0	2	7	4	0	10	0	19	0	42	0	5	1	0	0	11	18	11	0	0	0	15	9	0	0	14	0	0	0	0	77	0	0	0	0	0	0	0	0	21	21	19	13	1	0	0	16	0	3	3	16	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	5	0	17	18	0	30	3	1	0	6	3	51	0	1	0	0	5	1	0	0	0	27	2	1	0	0	0	17	1	1	0	3	0	0	0	2	0	5	0	0	0	0	5	6	1	1	0	4	0	0	0	8	0	5	0	0	0	0	0	12	0	27	0	28	0	11	0
"38"	23	0	70	19	1	10	10	0	0	0	7	32	0	2	0	2	0	3	34	8	0	0	0	17	1	18	11	0	7	0	18	0	0	5	0	12	23	7	0	17	14	8	8	11	8	3	0	18	0	0	0	1	0	3	0	0	1	0	0	0	2	0	0	44	2	28	0	7	0	0	0	8	10	19	2	0	4	34	4	5	1	0	0	0	0	0	0	5	0	3	0	3	3	33	14	7	0	0	7	0	0	0	39	3	13	5	0	0	1	0	1	0	3	0	9	0	0	0	6	0	0	0	0	0	0	2	0	14	0	6	4	2	0	0	0	2	0	2	1	0	0	0	2	7	0	0	5	0	0	35	6	0	0	0	3	0	2	9	0	1	0	11	18	3	42	0	16	0	5	12	0	8	14	2	0	0	0	4	0	0	74	0	12	0	0	0	16	24	12	11	1	0	1	9	0	31	22	1	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	79	156	0	2	94	0	0	0	0	0	0	0	0	0	0	3	5	0	0	11	0	11	0	0	0	0	4	3	1	13	4	0	0	0	0	1	0	0	0	0	0	14	23	9	0	0	0	0	0	23	7	26	0	0	0	0	6	10	1	0	0	14	0	0	0
"39"	5	7	0	1	2	1	0	1	0	0	26	0	0	0	0	17	0	0	10	3	4	6	0	0	17	1	3	0	0	0	5	7	0	6	0	4	25	0	0	0	27	0	3	17	2	1	1	16	0	0	0	0	0	35	3	0	0	0	0	2	0	0	4	8	0	6	0	3	0	0	0	7	23	0	22	0	3	14	0	38	0	1	0	0	3	1	0	26	0	0	0	1	1	14	18	11	0	0	0	4	0	1	6	10	0	54	0	8	5	9	0	0	8	0	0	0	18	0	30	0	0	1	0	0	10	2	0	10	0	25	32	18	0	0	0	0	11	0	1	0	0	0	0	6	1	0	12	0	0	7	5	0	1	0	22	0	43	3	7	0	7	2	11	1	37	0	0	0	5	35	0	0	3	0	0	0	1	22	0	0	1	0	5	6	0	3	4	8	2	13	3	0	0	5	2	19	1	0	0	3	0	0	0	1	0	0	0	4	0	0	0	0	0	9	0	9	35	6	0	20	2	0	0	3	0	0	3	0	0	0	0	1	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	15	1	0	0	0	0	2	0	38	0	1	3	0	0	0	0	16	1	1	0	26	0	0	0
"40"	3	0	82	15	0	19	0	0	0	0	23	6	0	0	0	3	0	0	27	0	0	1	0	8	0	7	58	41	0	14	32	0	0	13	0	49	73	46	0	22	62	7	13	18	3	0	0	9	0	0	0	0	0	0	0	25	0	0	0	0	0	0	10	4	0	0	0	0	0	0	19	3	1	0	0	0	12	2	17	23	0	0	3	0	0	33	0	4	0	3	0	0	0	14	28	19	0	0	1	0	0	13	27	36	0	19	3	21	0	44	1	0	0	0	0	0	0	66	0	0	9	5	0	0	0	1	0	0	0	10	4	0	2	0	0	0	24	0	1	0	0	0	1	21	3	0	14	0	10	15	7	1	0	0	25	1	23	54	15	1	10	1	3	25	4	0	0	0	4	25	0	14	6	0	0	3	0	5	0	0	0	1	34	1	6	0	2	7	8	1	16	0	0	16	0	33	10	9	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	64	54	0	0	29	6	0	0	0	0	0	5	0	0	0	1	0	0	0	57	0	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	5	32	0	0	20	1	3	0	0	0	0	0	6	0	28	0	1	0	0	3
"41"	2	0	2	16	0	63	4	0	0	0	18	0	0	0	0	31	0	0	24	12	0	0	0	11	3	15	31	0	5	0	29	3	1	0	0	20	46	6	0	0	16	1	10	2	4	0	1	26	0	0	0	0	0	10	5	0	8	0	3	3	0	0	5	0	0	17	0	0	0	0	0	5	3	0	25	0	9	1	5	28	10	0	0	0	0	3	0	1	0	0	0	0	0	2	6	48	0	0	0	4	0	1	12	0	0	0	0	15	3	0	2	0	2	4	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0	5	2	1	0	0	0	0	10	0	0	0	0	0	5	6	0	2	0	0	0	2	13	0	0	0	4	2	5	0	3	0	0	17	10	8	10	0	0	0	6	5	0	0	4	0	0	1	0	12	0	0	6	0	63	6	0	0	5	4	34	0	1	0	0	16	0	22	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	30	0	7	5	0	3	25	0	0	17	0	1	0	7	0	0	0	2	0	0	0	8	0	0	0	0	0	5	12	0	0	13	0	0	0	0	0	0	0	0	0	20	0	2	0	4	0	0	8	0	0	23	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0
"42"	24	0	0	0	0	64	5	0	8	3	10	18	0	6	0	2	4	3	23	4	0	4	0	8	3	8	66	0	0	0	9	0	0	11	0	1	14	9	0	2	13	33	38	22	3	6	0	16	0	2	0	0	0	37	2	0	0	0	0	0	0	0	19	3	0	3	0	3	0	0	0	6	42	1	1	0	25	1	2	24	0	0	1	15	1	0	0	8	6	1	0	16	0	5	0	14	0	0	4	0	0	43	28	6	1	0	0	2	1	2	0	0	0	0	0	0	0	4	8	0	0	4	0	0	1	1	0	0	0	0	8	0	6	1	0	0	0	8	0	0	0	0	1	7	1	0	12	0	2	64	11	8	0	0	18	0	7	0	45	3	9	1	33	13	9	0	1	0	0	3	0	3	9	0	0	7	0	30	0	0	3	0	1	14	0	0	58	5	17	2	0	0	0	6	0	28	7	1	0	0	0	0	0	0	0	0	0	17	0	0	0	7	0	1	0	41	4	0	12	14	3	0	3	0	19	0	6	17	0	0	2	1	0	0	25	0	0	0	1	0	0	3	0	0	22	0	0	0	0	0	0	5	0	0	0	0	33	15	2	0	1	3	14	0	13	0	0	0	0	0	0	0	3	0	0	0	24	0	8	0
"43"	22	0	11	4	0	6	2	0	3	0	0	7	15	0	3	24	0	0	20	9	0	3	0	1	78	0	18	0	0	0	39	0	3	19	0	0	4	0	0	0	12	22	21	9	9	8	0	7	0	0	0	2	1	5	0	0	0	0	1	2	6	0	0	0	0	14	0	5	0	0	0	0	2	0	7	0	5	4	2	37	0	0	3	0	0	1	0	0	4	0	0	44	0	3	11	62	0	0	2	0	4	1	36	0	0	2	0	0	3	0	3	3	10	0	0	0	0	0	2	0	0	0	0	0	0	2	1	3	0	0	28	5	2	2	0	0	1	1	1	0	0	0	0	5	0	0	0	0	0	1	1	0	13	0	8	0	12	0	4	0	0	3	35	26	1	0	1	0	15	10	0	0	22	3	0	0	0	21	0	0	1	3	8	2	46	0	1	41	14	6	0	0	0	4	0	36	5	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	11	8	0	3	4	20	0	6	1	0	0	2	0	0	0	0	16	0	0	12	0	0	0	0	3	0	0	0	0	3	0	0	0	1	0	1	25	0	0	0	0	0	4	0	0	0	0	0	0	5	1	0	0	0	0	0	0	6	0	15	3	6	0	0	0
"44"	0	38	15	4	11	35	15	0	0	1	51	3	4	0	9	8	0	1	14	1	0	6	0	0	5	7	22	0	0	2	7	0	1	1	0	3	39	16	0	11	5	1	6	3	4	0	0	18	0	0	0	0	1	8	0	0	0	0	30	0	0	0	9	3	0	3	0	6	0	9	0	1	12	1	26	0	5	24	0	20	0	3	1	0	0	1	0	2	0	4	0	9	0	5	13	23	9	0	0	0	0	0	26	44	0	3	0	1	4	1	1	0	4	0	0	0	6	0	1	0	5	0	0	0	0	5	0	4	0	8	8	7	0	0	0	0	2	5	0	1	0	0	2	5	6	0	0	0	0	34	14	0	0	0	26	0	11	0	8	0	4	13	4	26	5	0	2	6	1	10	0	0	22	0	0	5	0	3	0	0	3	1	0	4	1	0	2	5	6	73	0	5	0	20	1	66	5	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	23	0	0	0	0	0	7	0	0	5	0	8	0	9	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	16	0	7	0	0	0	23	0	0	2	0	0	0	0	12	0	7	0	2	2	0	0	5	0	4	0	0	0	1	0	20	0	0	0	1	0	9	1
"45"	67	0	32	0	5	2	0	0	0	1	13	1	6	9	0	13	0	0	62	0	0	2	0	1	6	0	29	0	0	1	27	1	51	0	0	0	37	4	0	4	22	0	11	4	0	2	0	26	0	2	0	0	0	16	5	0	2	0	0	0	10	0	3	5	0	1	4	12	0	1	4	0	22	12	1	0	1	34	0	50	1	0	0	0	0	0	0	1	0	1	5	3	0	0	14	47	0	0	0	0	0	0	18	12	0	15	2	4	19	0	6	0	0	0	0	0	0	2	11	0	0	1	0	0	0	9	0	0	0	1	19	23	31	0	0	1	0	1	1	2	5	0	2	13	3	0	3	0	9	35	16	0	0	0	11	0	21	0	6	0	0	1	5	4	4	0	0	0	13	3	0	0	14	0	0	0	0	29	4	0	0	0	11	0	0	0	12	3	0	4	0	0	5	24	0	15	30	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	16	0	12	7	1	0	2	4	0	0	0	4	0	5	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	10	0	84	7	0	8	2	0	6	0	0	0	0	1	29	1	2	0	10	1	0	0	21	0	0	0	0	0	0	0	2	0	0	23	23	0	4	0
"46"	11	1	0	0	2	10	0	0	0	3	11	0	32	0	0	12	0	0	7	0	0	1	0	0	6	4	0	0	0	0	17	0	0	0	0	0	37	13	0	1	2	0	26	2	4	4	0	36	0	4	0	0	0	1	2	11	0	0	0	3	0	0	3	0	0	0	1	0	0	0	0	4	3	0	8	0	6	7	2	44	0	0	0	0	0	1	0	7	0	12	0	9	0	4	15	31	0	0	0	2	0	4	16	44	0	5	0	0	0	0	3	0	11	0	0	0	0	1	9	0	0	0	0	0	0	2	0	0	0	2	10	0	25	0	0	3	0	1	6	0	0	0	0	23	0	0	0	0	0	22	26	0	0	0	8	0	1	0	15	0	0	0	18	9	9	0	0	0	1	5	2	0	21	0	0	0	0	21	0	0	7	0	2	5	0	0	0	25	24	15	0	0	0	9	0	3	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	2	15	0	9	5	6	0	1	0	3	0	7	0	6	0	0	0	0	0	27	1	1	0	0	0	1	3	6	0	14	0	0	8	0	0	0	8	0	0	0	0	14	12	8	0	5	1	0	0	9	0	0	0	0	0	0	4	15	0	0	0	4	0	2	0
"47"	168	0	40	0	0	90	5	0	0	0	61	4	0	0	19	16	0	0	3	2	4	5	0	5	0	0	1	0	0	0	0	0	0	5	0	0	11	9	3	8	6	23	0	27	9	1	0	27	0	0	0	0	0	8	0	1	1	0	1	0	0	0	13	2	0	2	0	58	0	0	0	25	26	1	44	0	10	3	3	2	22	8	0	0	0	0	0	9	0	2	0	30	0	0	6	12	0	0	12	0	0	0	10	75	0	17	0	0	0	4	8	1	2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1	4	9	0	0	0	1	7	0	0	0	0	2	4	18	0	12	0	33	58	60	0	0	0	3	0	11	0	3	0	1	1	22	0	19	0	1	0	2	21	0	0	19	0	0	0	0	54	0	0	2	0	2	5	0	0	18	26	8	0	0	0	3	33	1	12	9	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	19	0	43	33	0	0	3	4	0	0	6	0	0	0	0	2	0	11	1	0	0	5	1	0	0	0	0	0	1	0	12	3	0	0	0	0	0	0	0	1	0	0	0	42	0	0	0	0	3	1	0	14	0	0	0	0	0	0	0	11	0	0	0	13	0	1	0
"48"	0	0	51	3	27	0	4	0	0	35	7	1	6	0	0	0	0	12	10	4	0	9	0	0	11	3	21	0	1	0	9	0	27	0	0	7	33	5	0	0	4	0	7	5	6	2	0	17	0	0	0	0	0	0	3	0	0	0	0	1	6	0	2	4	0	41	0	9	0	0	0	25	4	0	0	0	3	19	0	5	9	0	0	0	0	1	0	1	0	0	0	0	0	16	5	11	0	0	0	17	0	0	2	30	0	37	0	2	2	0	5	0	1	0	2	0	0	0	15	0	0	1	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	3	0	0	0	0	14	21	20	6	0	0	0	7	8	0	2	1	1	0	3	0	6	0	0	7	1	2	3	0	2	0	0	5	0	0	0	0	0	0	0	12	0	1	9	0	2	1	0	0	5	5	0	6	1	0	0	16	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	50	0	1	3	3	3	0	38	6	0	6	0	0	0	0	1	0	0	8	0	0	16	0	0	1	0	4	0	18	0	3	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	7	0	11	0	4	0	0	3	13	0	0	0	3	0	0	0
"49"	12	9	13	0	0	55	1	0	0	0	13	4	1	0	0	13	0	11	7	3	0	11	0	2	8	1	6	0	3	0	19	5	0	1	6	0	43	25	0	3	33	5	16	30	11	3	1	25	1	0	0	0	0	0	0	0	0	3	0	42	0	0	5	7	0	11	0	26	2	0	0	0	16	0	8	0	3	38	7	30	1	0	16	0	0	5	0	11	0	0	0	15	0	3	1	9	0	0	0	0	0	61	12	35	0	1	42	0	18	0	1	0	26	0	0	0	17	0	3	0	0	0	0	0	0	8	0	9	0	2	0	2	0	0	0	7	0	1	4	0	5	0	0	6	0	0	0	0	33	15	21	0	0	0	15	0	26	0	1	0	27	1	51	13	7	3	14	0	10	20	1	0	38	6	0	0	1	29	0	0	15	0	29	6	0	0	21	7	28	6	2	23	1	7	0	9	4	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	1	0	14	24	5	12	13	12	0	9	0	6	0	3	0	0	0	3	0	0	0	4	0	1	0	0	0	0	1	0	2	11	0	0	0	6	4	0	0	0	0	0	0	15	0	3	0	2	18	0	0	8	21	0	0	0	0	0	1	0	0	0	0	18	0	38	0
"50"	28	0	45	0	0	4	2	0	0	0	25	0	5	0	1	6	0	0	11	0	0	13	0	0	18	9	2	0	0	0	0	7	0	0	0	21	1	12	0	2	22	0	11	15	2	7	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	5	20	0	0	0	1	0	0	0	7	44	0	11	0	12	0	1	4	2	0	1	0	0	7	0	0	0	0	0	1	0	0	4	10	0	2	0	21	0	0	15	32	0	2	0	1	3	2	8	17	0	0	0	0	0	0	28	0	0	1	0	0	0	1	0	1	0	4	19	0	6	7	3	1	1	8	0	0	0	0	0	32	7	0	6	0	0	12	12	5	0	0	9	1	8	0	1	0	4	0	16	2	27	0	0	0	22	7	0	0	18	0	0	8	0	0	0	0	6	0	11	0	0	0	5	30	22	1	0	0	3	7	0	17	5	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	27	11	0	0	3	16	0	0	0	2	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	2	0	0	0	0	0	0	0	0	0	36	4	2	0	0	0	14	0	9	0	0	0	0	16	0	2	14	0	7	0	19	0	2	2
"51"	0	14	1	9	0	7	9	0	7	6	2	0	0	0	1	6	0	0	17	0	4	26	0	0	42	1	7	0	1	0	3	0	10	0	0	1	20	1	0	10	50	0	21	6	4	0	0	12	0	0	0	0	0	18	0	0	3	0	0	0	1	0	15	2	4	2	0	3	0	3	0	46	19	3	8	0	16	6	6	35	0	0	0	0	0	0	0	30	0	7	0	0	0	7	0	18	0	0	0	0	0	0	5	28	2	1	0	2	29	4	0	0	29	0	0	10	0	12	1	0	0	5	0	0	0	8	0	0	0	0	3	0	14	0	0	0	0	1	26	0	0	0	0	17	13	0	0	0	0	19	15	0	1	0	23	0	32	0	5	0	6	1	12	4	29	1	3	0	12	13	0	3	5	0	0	2	0	42	1	0	0	0	0	1	0	0	0	25	59	4	0	0	0	71	0	21	16	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	12	7	15	11	2	14	0	0	12	32	0	2	0	0	0	3	6	0	0	29	0	2	0	0	0	0	0	16	0	61	0	0	0	0	0	2	0	0	0	0	4	18	14	0	0	12	0	0	10	44	2	2	0	0	0	0	0	48	0	0	0	6	0	0	0
"52"	27	1	77	3	0	23	0	0	1	0	24	0	2	0	5	26	1	8	30	12	0	5	0	0	34	0	20	0	4	0	11	0	0	1	0	2	12	35	0	0	31	8	3	2	9	8	0	21	0	0	0	0	0	16	2	0	2	0	9	11	0	0	39	0	0	0	19	5	0	0	0	18	5	0	5	0	13	2	0	46	0	5	2	0	0	0	0	25	0	0	0	0	0	13	36	36	0	0	0	0	0	0	20	45	0	17	10	0	2	0	1	4	0	1	0	0	0	0	4	0	0	5	0	0	0	3	0	0	0	2	47	1	0	0	0	0	4	5	7	0	0	0	0	11	1	0	1	0	0	45	7	24	4	0	28	0	36	0	0	0	6	0	35	51	7	0	0	6	0	3	0	1	13	0	0	0	0	27	0	0	0	0	35	6	0	0	9	4	3	5	0	0	1	33	0	2	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	6	38	0	0	27	20	0	0	1	2	0	0	0	0	2	4	0	0	2	17	0	0	0	0	0	6	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	29	0	2	28	10	11	0	0	0	0	6	0	20	0	0	3	0	2	2
