"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"
"40"	26	0	19	1	2	1	2	26	62	0	0	5	0	0	69	1	0	5	0	0	14	46	1	0	5	11	15	0	9	17	1	0	0	0	21	0	0	0	0	0	0	0	0	80	0	0	0	0	8	0	0	25	0	7	0	21	43	0	0	0	49	44	0	14	6	0	14	12	0	0	38	0	0	0	0	0	7	0	0	6	5	15	13	23	1	10	0	0	0	11	34	11	15	0	7	54	35	0	0	0	0	9	0	6	28	1	5	0	0	47	0	34	4	3	0	28	8	13	0	0	10	0	0	5	0	1	0	16	16	39	7	3	0	0	0	22	48	31	2	35	0	3	0	0	33	7	0	12	2	0
"41"	24	4	23	4	19	0	4	3	24	0	0	80	0	0	9	0	0	0	0	0	1	16	0	0	0	0	7	19	84	0	0	1	0	0	19	0	2	0	0	0	0	0	0	16	0	19	0	0	0	0	0	108	0	0	6	53	23	33	1	0	21	26	18	16	1	0	13	6	0	2	25	0	0	0	0	0	0	0	0	0	39	23	8	29	4	0	0	0	0	0	2	21	0	0	0	32	42	0	19	1	0	17	2	0	3	2	7	0	0	35	0	22	1	0	0	3	2	13	0	0	11	0	1	23	0	11	0	22	7	21	16	1	0	0	0	61	19	4	5	33	7	9	0	0	15	23	0	52	3	0
"42"	37	3	7	0	27	0	0	0	16	0	0	32	7	0	13	0	0	7	0	0	14	2	1	0	0	8	25	1	36	3	3	0	0	0	11	0	5	30	0	0	0	2	0	18	0	7	54	0	0	0	1	50	0	0	19	13	37	21	0	38	33	23	28	2	1	0	1	20	0	0	29	7	0	0	0	0	1	0	4	0	0	1	28	0	9	0	1	0	0	0	2	14	2	1	0	44	19	1	4	1	13	3	0	0	6	2	9	0	0	0	0	73	2	29	0	16	0	11	0	0	24	0	0	4	0	12	0	13	15	20	1	18	0	0	40	72	24	12	0	80	0	0	8	32	0	13	0	44	9	0
"43"	20	2	84	4	1	0	3	12	20	0	0	22	7	0	8	0	0	1	0	0	17	4	0	0	0	20	39	18	49	40	0	0	0	0	45	0	6	0	0	2	0	2	0	25	16	5	2	0	0	0	4	65	0	0	1	8	31	0	0	0	28	49	24	10	16	7	19	61	0	1	33	0	0	5	0	0	3	0	8	0	17	22	44	6	5	1	1	0	3	0	18	7	14	1	24	16	16	2	0	0	0	47	10	0	21	5	2	0	0	53	0	20	28	10	0	1	0	0	7	2	0	1	0	20	0	31	1	1	7	41	20	0	0	0	0	35	139	2	5	43	40	0	0	1	0	21	0	43	8	0
"44"	33	7	8	0	129	3	2	0	15	0	3	4	1	0	68	0	0	0	0	0	27	25	0	0	0	3	13	0	17	3	0	0	5	0	7	0	0	0	0	0	0	0	1	28	0	1	20	0	0	0	2	10	0	0	9	2	27	2	0	0	24	41	16	0	0	1	10	13	3	16	38	0	0	0	0	0	1	0	3	0	18	1	52	15	0	0	0	1	0	0	8	17	13	1	0	8	10	0	1	15	3	25	5	0	23	0	0	0	0	19	0	34	0	0	0	28	0	35	0	0	5	1	0	17	0	14	6	11	22	10	31	0	0	3	0	27	21	6	5	34	5	0	0	1	9	13	0	50	13	0
"45"	28	0	3	0	259	0	1	7	51	6	0	31	1	0	7	0	0	8	0	0	11	28	5	0	0	38	17	0	24	7	0	1	0	0	21	15	0	0	0	0	0	0	0	56	0	0	4	1	0	0	0	7	0	0	4	8	51	3	0	1	10	78	1	7	0	0	28	4	0	0	25	0	0	21	0	0	0	0	0	7	29	27	44	96	21	0	0	0	2	0	4	3	8	0	0	16	21	0	0	6	0	21	11	0	18	0	1	4	0	26	14	112	44	2	0	2	0	1	0	0	3	0	0	22	0	36	1	15	1	25	31	0	0	0	0	34	38	0	14	51	13	0	0	0	0	16	0	37	57	0
"46"	63	2	41	0	198	0	0	0	5	0	0	43	2	0	19	1	0	0	0	0	4	13	6	0	0	11	0	1	7	24	2	0	0	0	14	0	2	0	0	4	0	0	0	8	0	44	3	0	0	0	0	16	0	33	9	5	55	15	2	2	21	14	13	0	4	0	15	7	0	0	40	0	0	0	0	0	0	0	0	0	3	2	6	14	0	0	3	0	0	0	27	10	4	0	0	56	58	0	7	0	0	2	0	0	19	0	13	0	0	12	0	21	1	0	0	17	0	1	1	0	0	0	0	93	10	13	7	1	38	28	27	4	0	4	2	6	94	1	8	14	11	0	0	0	0	4	0	13	4	0
"47"	14	1	0	0	189	21	0	7	9	0	1	57	4	2	15	0	0	0	0	0	25	15	0	0	0	48	8	5	43	26	0	0	1	0	17	0	14	0	1	0	1	4	1	60	0	8	10	1	28	0	19	50	2	17	16	13	11	21	0	6	5	96	51	6	5	0	95	8	4	0	17	0	0	0	0	0	6	0	0	0	33	0	10	1	0	0	2	0	0	0	5	95	1	0	0	38	53	0	0	2	0	4	4	6	49	0	1	0	0	7	0	30	6	36	0	8	0	8	0	0	9	0	0	14	0	27	1	3	0	43	8	0	3	44	0	71	40	3	49	35	5	0	0	0	0	13	0	58	83	0
"48"	11	0	49	0	28	0	3	9	25	0	0	7	8	0	7	11	0	0	0	2	2	4	0	0	1	19	23	0	64	16	0	0	0	0	15	0	4	1	0	0	0	0	0	25	0	30	0	0	0	6	0	22	0	5	20	19	19	4	2	0	11	17	2	9	3	0	4	19	0	0	14	0	0	0	0	0	1	19	1	6	19	7	12	7	0	0	0	2	0	1	22	11	1	0	2	23	11	0	0	1	0	14	0	0	13	0	23	0	0	30	0	10	11	6	13	27	0	7	0	0	58	0	0	6	0	7	18	9	24	14	0	0	0	2	0	25	8	2	7	28	9	0	0	1	0	7	0	33	22	0
"49"	22	2	135	0	1	0	1	0	20	1	8	27	11	0	29	0	0	0	0	0	28	38	0	0	0	11	2	0	10	2	0	0	4	0	0	0	0	6	0	0	0	0	0	14	0	8	0	0	0	0	1	7	0	0	0	1	110	1	0	0	15	56	15	0	0	0	14	21	1	24	9	0	0	0	0	0	0	0	0	1	5	11	11	1	0	0	0	0	23	0	16	7	4	5	0	16	41	1	6	0	0	24	3	0	21	0	6	3	0	42	0	47	4	0	0	13	1	12	0	0	0	0	0	1	8	43	0	9	8	46	13	0	0	0	1	8	36	5	0	10	8	0	0	11	0	14	0	42	3	0
"50"	17	0	36	0	1	0	9	8	8	7	21	16	1	0	2	1	0	0	0	0	4	6	0	0	0	1	27	1	8	8	0	0	2	0	26	0	3	0	0	0	0	0	0	31	2	38	4	0	1	4	0	10	0	3	0	8	7	49	3	0	105	62	12	0	0	1	0	12	2	0	8	2	0	0	0	0	1	2	12	0	0	10	39	1	7	0	2	1	0	0	1	3	0	92	0	22	60	4	4	0	1	28	0	0	4	8	0	0	0	6	2	24	0	19	0	23	0	0	0	1	0	0	0	10	0	3	4	0	7	102	0	0	5	0	0	85	19	0	22	23	26	0	0	0	0	6	0	15	3	0
"51"	13	11	24	0	6	0	8	34	4	0	15	17	0	0	43	0	0	1	0	1	4	7	0	0	0	0	8	12	70	16	0	0	0	0	27	0	0	13	0	1	0	0	1	74	0	10	0	0	0	0	1	12	0	18	1	55	9	3	0	0	91	66	1	1	0	0	5	6	0	0	57	0	0	0	0	3	0	23	0	0	20	81	78	15	0	0	2	0	2	0	10	7	3	0	0	63	15	0	3	0	0	28	0	0	23	25	3	0	0	49	0	75	0	4	0	10	0	21	0	0	2	0	0	23	0	6	33	23	2	40	1	0	0	1	0	42	53	57	0	18	4	0	9	0	1	23	1	40	12	0
"52"	9	0	78	0	191	0	1	1	14	1	0	10	32	0	28	0	0	7	0	0	0	54	0	0	0	23	6	5	4	16	0	0	44	0	0	0	0	4	5	0	0	0	0	52	0	3	0	0	1	1	9	35	4	0	39	35	34	11	0	1	31	63	1	0	2	0	13	49	10	0	79	0	0	0	0	0	2	0	0	0	25	11	3	3	5	0	10	7	0	0	0	13	2	0	0	40	6	10	11	17	0	7	0	0	6	14	8	2	0	22	0	23	14	1	0	18	0	24	0	0	31	0	0	19	0	11	0	15	0	18	17	0	0	0	0	84	13	17	1	1	3	0	0	11	0	16	0	62	1	0
"53"	16	0	26	0	31	0	0	18	33	0	10	2	12	0	15	0	0	0	4	12	16	12	0	0	0	10	17	7	49	8	0	0	0	0	9	0	1	0	0	1	5	0	0	23	0	8	8	0	0	0	3	15	0	1	2	44	20	9	0	0	29	36	26	9	2	3	52	7	0	0	58	0	0	0	0	0	0	0	4	2	1	18	30	10	0	0	0	0	1	3	2	7	1	0	0	95	27	0	15	28	3	21	0	0	26	1	0	0	3	67	0	16	2	23	0	13	0	1	0	3	11	0	0	4	0	6	0	7	17	62	3	0	0	2	0	38	56	8	14	15	29	0	0	6	4	8	0	48	16	0
"54"	70	0	29	14	5	0	1	7	26	10	0	10	1	0	4	0	0	6	1	12	1	7	0	2	0	37	20	2	65	2	0	0	0	0	84	0	30	0	0	6	0	0	0	17	0	3	0	2	11	3	0	91	0	0	16	39	44	4	22	0	33	3	21	1	7	16	3	59	0	0	14	1	0	0	0	0	0	0	13	2	109	29	52	7	3	4	0	0	0	0	34	31	3	11	0	31	35	0	2	0	5	26	0	0	3	0	13	0	0	43	4	43	3	0	23	19	0	3	0	0	29	0	0	6	0	26	0	23	14	15	4	1	0	0	2	11	74	0	5	10	40	0	0	6	0	17	0	21	28	0
"55"	14	62	5	0	5	10	49	16	3	0	0	50	60	0	77	0	0	0	0	0	7	48	15	0	0	12	79	1	92	5	9	0	2	0	34	0	3	0	0	0	0	0	0	33	0	14	2	17	0	0	33	36	0	2	0	2	46	9	0	11	26	25	10	15	0	0	13	30	3	4	59	0	0	0	0	0	0	0	0	0	12	29	58	8	6	0	0	0	2	0	15	13	28	6	0	86	9	0	13	0	1	12	0	0	13	4	41	0	0	47	0	17	12	0	0	31	0	61	2	0	1	9	0	2	0	16	0	4	24	17	7	5	1	0	0	54	30	6	18	67	0	0	0	0	0	20	0	100	40	0
"56"	53	0	23	0	29	0	10	1	25	16	20	50	8	21	48	1	0	10	0	0	1	68	3	0	0	30	57	3	54	10	0	0	1	0	3	0	0	3	1	11	0	0	0	4	0	29	2	0	0	1	3	26	0	0	1	30	24	6	0	0	53	48	10	0	0	1	1	69	3	2	61	0	0	0	0	0	0	0	2	0	24	3	22	35	8	0	1	0	0	3	0	0	0	1	0	8	38	0	14	2	0	22	1	0	13	0	0	4	0	70	0	48	0	20	2	1	2	21	0	19	22	0	0	61	0	18	0	69	6	77	19	4	0	0	0	19	73	1	13	38	2	5	0	20	5	10	0	8	6	0
"57"	0	2	156	1	0	4	21	2	6	2	1	17	14	0	31	0	0	19	0	0	17	10	4	0	0	14	28	0	8	0	0	0	0	0	15	0	28	0	0	0	0	25	15	6	1	0	6	2	0	0	2	15	1	1	25	7	15	5	0	0	4	60	0	3	12	0	7	7	0	0	47	0	0	3	0	16	1	0	0	0	1	24	12	9	3	0	2	0	3	0	3	0	0	0	5	23	40	0	0	16	3	48	5	5	4	2	5	6	0	13	0	21	2	15	0	64	8	2	0	0	7	0	0	11	0	7	35	1	0	50	22	0	0	0	0	24	51	0	0	19	25	0	2	6	0	36	0	40	23	0
"58"	29	0	71	21	11	0	0	38	28	0	0	33	2	0	50	0	0	1	0	0	8	94	0	0	0	12	39	2	43	38	5	0	23	0	6	0	2	0	11	0	0	0	0	90	0	0	0	2	0	0	2	67	11	0	1	50	27	10	0	0	19	24	76	8	1	8	9	32	0	0	23	0	0	1	0	0	21	0	3	0	2	27	15	42	0	0	0	0	7	1	8	26	1	2	1	53	20	12	2	17	5	8	0	0	13	0	1	0	0	36	0	66	0	43	0	53	8	4	1	0	9	0	0	10	0	1	1	4	25	44	2	0	0	0	0	68	38	0	3	36	6	0	0	0	0	14	0	97	22	0
"59"	6	0	36	5	113	4	3	12	57	0	0	28	0	0	11	0	0	0	0	0	6	74	0	0	0	41	1	0	59	6	0	0	2	1	30	0	5	0	0	3	0	0	0	21	5	10	5	1	21	0	13	18	0	1	26	48	17	2	1	0	65	113	26	11	22	35	8	23	0	13	23	0	0	0	1	0	0	0	0	0	1	15	2	28	4	0	23	0	0	0	11	8	7	0	0	67	3	0	2	2	14	20	1	0	113	1	7	5	0	71	1	19	0	4	0	24	0	49	2	2	58	0	0	15	0	22	1	22	16	67	0	0	11	2	0	7	70	4	1	24	20	21	0	2	0	12	2	69	14	0
"60"	5	1	10	0	234	0	4	0	12	1	69	29	7	0	9	1	0	0	6	0	4	22	4	0	0	34	7	7	27	18	0	0	0	0	14	0	18	2	1	0	0	4	0	7	0	0	1	9	0	0	7	16	1	0	0	5	12	19	5	0	21	7	0	9	0	0	16	16	1	3	24	0	0	0	0	0	0	0	3	7	0	2	10	3	13	0	0	0	11	0	0	3	11	4	1	2	10	0	0	5	0	33	0	2	31	0	1	0	0	1	0	12	13	0	0	33	0	13	0	0	8	1	27	2	0	41	0	0	11	52	7	6	0	3	0	53	27	31	0	60	1	0	0	5	0	25	0	20	0	0
"61"	73	20	13	0	120	0	0	19	13	7	0	31	10	0	0	0	0	17	0	0	15	23	0	0	0	4	6	0	26	24	0	0	2	0	6	0	0	7	2	0	0	0	0	4	0	11	1	0	0	0	1	12	0	2	28	60	40	8	0	0	4	60	0	0	10	0	1	13	26	0	30	11	0	0	0	0	0	0	13	1	24	4	16	3	0	0	3	0	9	1	9	11	11	0	0	87	39	3	27	17	1	10	0	0	8	0	15	0	0	7	0	12	1	19	0	14	0	4	0	0	8	0	0	25	1	0	1	6	29	56	1	0	4	0	0	81	40	7	3	34	7	0	0	2	0	7	0	36	2	0
"62"	16	22	15	0	134	0	1	29	35	9	0	44	1	0	93	1	0	0	0	0	1	83	1	0	0	9	60	0	31	0	0	0	0	1	11	7	4	3	0	0	0	0	0	7	0	0	0	5	0	2	1	3	0	0	17	21	13	80	0	0	38	50	2	1	3	0	42	7	7	0	68	1	0	0	0	0	7	0	0	0	1	2	29	47	0	0	9	0	3	0	16	51	0	9	0	66	12	8	0	0	1	26	7	0	32	0	2	27	0	46	2	22	0	5	0	2	0	3	0	2	3	0	0	15	0	15	0	2	42	28	5	0	0	2	0	81	24	7	5	12	0	0	5	0	0	0	0	80	10	0
"63"	23	71	5	0	22	0	2	0	10	3	0	58	27	3	33	0	0	2	0	0	32	9	0	0	0	15	92	0	8	13	0	0	0	0	24	0	0	2	0	0	0	0	7	27	0	14	0	0	0	0	15	35	0	4	14	3	74	0	0	0	22	31	0	23	1	0	10	8	0	0	19	4	0	0	0	0	2	0	0	0	27	11	38	20	0	0	0	17	0	1	0	0	29	0	0	12	22	0	1	4	0	10	4	0	25	17	0	0	0	15	6	57	0	7	0	1	1	5	3	0	21	3	0	64	2	20	11	38	3	25	3	0	0	0	0	31	30	0	7	4	38	1	1	0	0	24	0	73	4	0
"64"	25	0	279	4	0	0	17	4	3	0	0	79	2	0	14	0	0	1	0	0	13	16	1	0	0	28	14	34	21	9	0	0	12	0	9	0	0	3	0	0	0	0	0	23	0	3	0	0	0	0	0	24	0	0	0	10	12	16	0	0	18	96	30	12	1	41	18	8	3	2	40	1	1	0	0	1	23	0	1	23	5	5	3	0	13	0	0	7	0	0	3	1	0	1	0	20	19	0	0	9	3	0	1	0	1	0	0	0	0	15	0	32	4	16	0	23	0	13	28	23	11	0	0	5	0	15	0	12	3	63	3	0	0	0	0	27	51	13	2	7	1	0	0	1	0	10	0	88	17	0
"65"	5	34	15	20	0	0	0	1	41	0	0	18	10	0	17	0	0	3	0	1	29	45	13	4	0	4	31	6	63	0	13	3	8	0	7	0	0	0	0	0	0	0	0	41	0	2	10	0	0	0	1	12	0	0	2	30	31	4	5	4	26	27	14	4	9	0	13	5	0	0	18	9	0	0	0	0	0	0	1	0	2	1	11	6	0	1	0	0	0	0	1	16	1	0	0	50	2	6	3	0	6	28	0	0	6	0	0	50	0	10	0	65	0	17	0	19	0	4	3	0	1	1	3	56	0	7	0	16	3	27	15	0	0	7	0	107	11	16	3	13	3	0	0	3	14	10	0	60	2	0
"66"	11	0	198	0	24	1	0	12	28	1	0	76	2	0	30	0	0	10	0	0	1	29	0	0	0	18	8	10	25	8	0	0	0	0	2	0	3	0	0	0	0	1	0	40	0	1	0	4	0	0	0	13	0	9	3	35	1	10	0	0	14	18	0	7	0	0	24	23	0	0	3	1	0	0	10	2	1	0	2	6	18	9	4	1	0	0	0	0	0	8	4	1	7	0	0	30	7	12	4	0	0	38	0	0	23	3	10	0	0	6	0	40	6	2	29	25	0	1	0	0	12	0	5	2	0	1	0	1	11	32	10	0	0	1	0	24	17	6	0	28	13	0	0	0	0	1	0	53	39	0
"67"	73	0	74	1	28	1	1	0	11	0	0	4	0	2	10	0	0	0	0	0	2	29	6	0	0	7	45	0	15	9	0	0	3	0	9	0	0	0	0	0	11	1	1	11	0	5	12	0	3	0	1	4	0	2	1	16	28	0	0	14	5	34	15	0	1	1	8	12	6	0	33	10	0	0	0	0	0	0	5	0	33	30	4	0	9	0	0	0	3	0	0	1	2	1	0	10	1	0	4	0	0	0	9	0	53	0	0	0	0	9	0	14	2	0	0	9	0	0	0	0	4	0	0	2	0	17	0	9	2	54	6	0	0	0	0	60	7	10	15	11	12	0	0	0	0	24	0	5	7	0
"68"	2	10	0	13	271	0	0	1	18	1	0	9	2	0	7	18	0	0	0	0	1	19	0	0	0	7	9	0	4	1	0	0	0	0	0	0	35	0	0	0	0	0	0	17	0	6	15	0	6	0	0	6	0	0	2	5	34	15	0	0	20	26	5	0	0	0	14	60	3	14	40	6	0	0	0	26	0	0	9	1	1	11	7	0	1	0	0	0	1	0	0	6	0	0	5	16	3	4	11	0	0	21	0	0	25	0	33	0	0	4	0	25	0	5	0	17	0	0	0	0	4	0	0	0	0	62	0	13	9	8	0	0	9	0	0	52	13	1	2	9	0	0	0	0	0	3	0	41	16	0
"69"	2	0	28	0	148	2	16	0	9	0	0	12	6	0	5	1	0	0	0	0	11	30	16	1	0	27	37	6	10	0	0	0	0	0	5	8	0	0	1	0	0	0	0	63	0	10	0	0	0	0	0	33	13	0	0	28	10	10	0	0	11	37	3	0	0	4	25	35	1	0	111	16	0	0	0	0	15	0	0	0	10	5	12	18	0	0	14	0	3	3	36	18	11	0	21	27	17	33	4	33	0	9	8	0	30	4	3	0	0	29	0	17	0	7	2	16	17	8	0	0	5	1	0	2	0	22	1	43	1	18	2	0	0	4	0	1	9	16	5	26	2	4	0	0	0	27	0	32	6	0
"70"	18	3	78	0	9	0	7	48	22	0	0	9	4	0	2	0	1	2	0	0	13	53	3	0	1	7	4	0	7	16	0	0	0	0	36	0	2	0	0	0	1	3	0	20	0	1	0	0	0	0	5	13	0	43	0	35	31	80	0	0	7	29	2	0	0	0	43	23	1	0	12	0	0	0	0	0	0	0	0	0	12	26	22	12	11	0	0	0	0	8	0	9	6	1	3	51	46	0	0	0	0	25	13	0	9	0	1	0	0	7	0	36	0	0	0	16	1	15	0	0	7	0	0	34	0	81	7	10	1	9	29	12	0	0	18	99	50	8	17	33	0	2	0	0	0	27	0	48	4	2
"71"	22	1	79	13	5	0	0	25	8	0	0	14	8	2	13	0	0	12	0	0	5	73	0	0	5	3	16	0	18	10	0	0	0	0	13	0	32	1	0	6	0	1	13	18	0	3	0	0	0	1	35	3	0	0	8	27	30	5	0	3	33	72	5	0	0	0	37	18	1	0	23	0	0	0	52	1	3	0	1	0	0	7	9	8	0	0	0	0	0	0	41	3	14	0	0	33	10	1	5	12	5	16	1	0	4	44	1	2	0	24	0	103	1	3	0	2	0	1	22	0	8	0	0	18	0	7	0	20	4	35	0	0	2	0	0	31	15	17	1	17	0	0	0	0	0	12	0	29	5	0
"72"	8	2	55	0	44	2	28	0	43	0	0	13	1	0	7	0	0	1	0	0	1	79	1	0	0	47	17	8	15	11	0	0	0	0	2	0	8	0	0	0	0	0	0	13	0	8	8	0	0	0	0	24	2	0	4	13	9	2	0	0	43	50	16	0	0	0	46	18	13	3	26	0	0	0	0	0	0	0	2	0	47	63	13	7	0	1	1	0	0	1	4	3	0	0	0	38	54	0	0	0	0	20	0	4	1	0	1	0	2	7	0	13	1	0	0	1	18	7	1	13	3	0	0	4	0	18	0	7	3	111	0	0	0	0	0	45	9	27	2	56	3	15	0	0	0	37	0	44	20	0
"73"	15	9	17	0	19	5	0	13	17	0	0	17	2	0	65	1	0	0	0	0	19	21	0	0	0	10	19	0	24	3	0	0	0	0	12	0	0	3	1	29	0	0	0	18	0	0	0	0	0	0	2	12	0	0	1	5	12	25	0	0	40	24	0	14	3	0	45	41	0	0	59	0	0	0	0	6	0	1	35	0	7	53	17	5	0	0	6	0	1	12	1	2	3	0	0	53	12	0	6	0	0	1	4	0	25	6	17	0	0	5	0	22	3	2	0	0	0	25	0	0	68	5	0	8	0	3	2	3	21	22	5	3	13	17	0	18	59	1	8	89	1	0	0	0	0	18	0	37	35	0
"74"	62	0	39	0	108	0	5	55	12	0	0	43	16	0	14	0	0	10	0	0	8	32	2	0	0	5	23	20	5	6	0	0	1	0	0	0	0	0	0	1	0	0	0	29	0	5	0	0	0	1	0	34	0	0	0	24	13	3	0	0	9	49	38	0	0	1	22	4	0	0	25	3	0	0	0	3	0	1	3	4	2	0	25	6	8	0	0	0	0	1	33	1	0	0	2	20	52	0	0	0	0	51	16	9	5	12	2	0	0	7	0	24	12	21	0	12	0	0	2	0	15	2	0	15	0	43	21	2	5	26	1	0	0	0	2	29	29	7	0	12	10	0	4	0	0	27	0	20	0	1
"75"	24	0	203	0	28	2	13	10	7	0	0	7	5	0	2	0	0	2	6	0	26	25	0	4	0	6	25	1	16	3	0	0	0	0	75	0	29	2	0	0	0	0	0	22	0	1	3	0	0	0	1	8	0	0	0	1	6	1	0	0	38	35	9	3	0	0	17	1	0	0	30	0	2	0	0	0	0	0	0	0	6	34	4	13	0	0	8	0	0	0	1	7	14	8	3	2	53	0	2	4	1	6	3	0	9	0	2	0	0	2	0	14	1	0	6	25	0	0	0	0	28	0	0	5	9	13	0	0	10	38	2	10	0	0	0	31	88	12	1	5	17	2	0	0	0	19	0	22	13	0
"76"	31	21	35	0	49	0	0	3	6	0	0	8	0	0	43	0	0	14	0	0	18	0	0	0	0	9	8	5	28	19	0	0	0	0	18	0	2	0	0	0	0	0	0	14	0	2	5	0	0	0	8	8	0	0	0	2	25	10	0	0	1	17	0	0	5	0	3	17	0	14	9	0	5	0	0	0	10	0	1	0	8	97	23	4	0	0	0	0	0	11	0	5	0	0	0	47	23	0	5	0	1	53	0	0	6	0	0	0	0	10	1	8	1	15	0	8	0	7	0	0	9	0	0	10	0	5	4	37	10	16	29	0	0	0	0	22	16	3	33	58	5	0	0	6	0	2	0	49	3	0
"77"	30	0	280	0	82	25	0	2	29	0	0	15	0	0	29	0	0	1	0	0	4	5	0	0	0	22	30	4	100	32	0	0	0	0	21	0	1	0	0	0	0	0	0	58	0	6	3	0	1	0	2	47	3	0	0	26	6	2	0	0	44	37	12	11	5	22	1	10	0	0	11	0	0	0	0	0	0	1	1	0	53	29	31	7	0	3	0	0	1	0	2	9	1	16	0	20	8	0	10	0	0	34	0	0	2	0	0	0	0	2	0	11	0	6	0	39	0	5	1	0	30	0	0	2	1	43	2	13	12	19	5	9	0	0	1	55	35	4	1	18	3	0	0	1	0	32	0	26	7	0
"78"	24	31	11	0	87	0	4	1	20	0	8	64	2	0	14	2	0	5	0	0	4	18	0	0	0	17	62	2	3	13	0	0	2	0	18	7	3	13	0	0	0	0	0	37	0	0	13	0	0	1	2	62	0	4	10	44	23	20	0	22	61	13	13	0	3	1	16	27	0	0	29	4	0	0	0	0	0	0	5	0	1	44	46	55	0	4	1	0	0	0	10	69	0	0	0	31	36	15	13	0	0	16	0	5	4	0	1	0	2	32	9	107	0	1	0	58	0	9	6	3	19	0	0	28	0	0	0	1	19	74	7	9	1	2	70	53	6	34	15	46	13	0	1	0	0	47	16	37	15	0
"79"	5	15	23	19	332	1	2	10	16	0	0	17	0	0	15	0	0	0	0	0	1	55	0	6	0	7	46	0	19	14	0	0	51	0	13	0	0	0	0	0	0	1	0	28	0	14	0	0	0	0	0	41	0	8	0	7	120	67	2	0	19	40	0	16	9	0	1	67	0	0	11	2	0	0	0	0	0	8	2	0	5	0	27	1	0	2	6	3	0	0	57	14	10	0	0	15	58	1	22	0	0	4	0	0	6	0	10	0	0	1	0	25	0	1	0	20	0	4	1	0	39	0	0	39	0	24	1	1	7	28	2	23	0	0	0	53	62	0	0	15	0	0	0	2	0	5	3	22	1	0
"80"	50	0	18	77	78	0	0	6	0	1	0	40	0	0	16	0	0	0	0	0	8	2	2	2	0	24	28	2	1	11	0	0	11	0	33	7	1	0	0	0	0	0	0	15	0	16	0	6	0	0	2	14	0	3	3	4	41	6	0	0	94	25	1	6	0	0	5	0	0	0	33	0	0	0	0	0	0	0	0	2	7	20	3	9	2	0	0	0	0	19	5	5	10	0	0	44	40	0	0	0	0	27	2	0	11	0	0	0	0	1	1	40	0	7	0	3	0	25	14	2	5	0	0	3	5	5	0	2	10	37	8	4	1	4	0	31	46	10	14	64	4	19	15	3	0	54	0	55	50	0
"81"	85	1	8	3	106	0	7	0	76	0	0	11	0	0	39	0	0	14	11	0	0	11	0	0	0	16	30	0	31	20	0	0	0	0	14	0	12	0	0	0	0	0	0	7	0	30	3	0	1	23	5	19	0	3	24	6	34	29	0	0	57	90	5	0	0	21	30	38	4	6	22	1	0	0	0	0	0	0	0	18	35	2	9	6	0	0	8	0	0	11	1	16	4	15	0	67	1	1	8	0	0	17	2	2	16	0	50	0	0	2	6	9	0	9	0	1	1	8	0	0	3	2	0	2	1	42	10	8	0	23	0	0	0	9	4	44	55	4	8	72	3	0	0	2	0	23	0	62	9	0
