"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"32"	26	4	0	0	0	11	0	0	1	14	24	0	0	15	0	13	13	21	0	0	9	0	20	11	1	0	0	10	0	0	9	0	1	0	0	0	0	0	3	6	0	0	0	5	0	7	0	0	0	0	0	2	42	0	0	21	0	3	3	0	0	0	0	1	1	10	0	0	45	0	0	16	4	0	3	1	2	0	0	19	0	0	8	9	0	5	0	0	6	0	1	8	0	4	17	41	5	0	2	0	2	0	0	11	12	7	1	0	0	0	0	0	49	0	0	26	2	0	21	4	0	24	0	17	0	0	0	9	0	2	5	3	0	12	0	0	8	15	52	7	1	0	0	31	2	1	0	2	0	67	0	10	19	0	0	0	9	0	0	1	0	5	0	0	0	12	0	0	10	0	1	72	17	3	4	9	1	0	0	2	49	0	0	0	48	0	0	0	0	0	0	0	3	2	0	0	10	0	0	13	0	21	8	4	0	0	2	0	19	0	14	0	0	0	0	0	0	7	5	0	15	0	0	1	0	2	0	0	0	0	0	0	10	6	25	4	0	0	0	0	10	0	7	0	1	0	0	0	0	2	0	0	0	0	0	0	0	56	0	0	4	13	0	0	0	8	0	1	0	1	0	0	11	11	0	25	0	3	19	34
"33"	0	144	0	1	0	7	0	7	0	32	5	0	1	0	43	3	0	0	3	0	10	31	2	0	2	0	3	25	0	0	1	0	0	1	0	3	0	3	48	47	0	3	0	11	2	5	0	0	0	0	0	63	21	0	0	20	3	11	5	10	2	0	1	0	0	16	0	7	13	16	0	3	10	0	3	0	0	49	0	2	0	1	23	76	0	3	0	0	0	0	1	18	2	18	22	0	19	0	0	0	0	11	0	0	2	0	0	0	19	0	0	32	10	0	2	0	0	0	13	0	0	2	0	2	0	36	3	31	0	0	25	0	0	85	0	0	1	0	29	19	28	0	0	0	5	0	17	0	0	20	0	0	0	0	0	0	7	0	0	0	0	3	0	0	29	1	0	0	0	0	14	33	0	4	3	7	0	0	0	0	3	1	0	0	2	0	1	0	0	0	0	0	0	53	0	31	0	0	0	11	0	4	0	30	0	0	0	0	31	0	17	0	0	2	0	0	0	0	1	0	33	0	8	0	5	2	1	1	1	0	1	0	51	13	2	65	16	0	45	0	0	3	1	0	0	0	0	0	0	1	0	2	0	0	0	12	0	17	3	0	24	0	26	0	0	67	3	0	0	0	5	5	1	0	0	1	6	1	0	1
"34"	0	17	0	4	0	14	0	0	0	3	4	0	0	8	1	0	12	0	1	42	6	9	0	0	1	0	0	2	0	0	6	1	0	0	1	3	0	0	7	2	0	0	0	53	0	0	0	0	0	0	0	15	14	0	0	36	13	43	2	0	8	0	2	0	8	22	0	0	32	0	0	22	0	0	21	0	0	0	0	1	0	0	22	8	0	3	0	0	0	9	0	0	0	4	55	0	0	0	0	9	0	0	0	6	2	0	24	0	0	0	0	3	2	0	16	0	0	0	2	3	0	5	0	16	0	2	1	43	0	0	6	17	0	2	0	0	0	26	9	4	81	0	3	0	0	0	24	4	0	0	0	1	0	0	0	0	5	0	0	1	0	1	0	0	13	5	0	0	2	0	4	14	0	20	2	16	0	0	0	0	3	0	0	0	9	0	6	0	0	0	0	0	0	4	7	1	0	0	1	0	0	3	0	0	0	0	0	1	31	0	8	0	0	0	0	0	0	0	5	0	29	0	2	1	0	7	0	0	0	2	0	0	30	0	3	5	4	0	0	0	0	3	0	1	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	26	0	0	9	0	45	0	0	31	0	0	1	3	0	0	23	0	12	0	8
"35"	2	18	0	0	0	21	0	0	0	0	8	0	0	13	5	7	0	0	0	2	16	9	0	0	3	0	0	0	3	0	1	3	4	0	0	6	4	0	2	19	0	0	0	12	0	0	0	0	0	0	0	14	1	0	0	36	0	12	3	11	0	0	4	0	5	1	0	2	23	0	0	9	0	1	0	0	0	0	18	1	0	16	17	15	0	4	0	0	0	1	0	16	0	2	46	0	6	0	0	0	0	24	0	5	5	0	0	0	0	0	0	4	9	0	1	0	0	0	18	0	10	21	0	0	0	25	5	10	0	5	19	6	0	19	6	0	27	4	0	16	9	13	5	0	2	0	13	20	0	0	0	8	0	0	0	0	5	5	0	2	2	0	0	0	1	0	1	0	22	0	27	48	0	2	0	5	0	0	0	0	10	0	0	0	2	0	0	0	0	0	1	0	0	29	0	0	0	1	0	14	0	8	0	4	0	0	1	0	13	0	7	0	0	0	0	6	4	4	8	0	6	0	0	2	3	0	0	0	4	0	0	4	3	4	16	23	63	0	0	0	0	0	9	3	1	0	0	0	3	4	0	0	0	0	0	0	0	1	0	0	28	1	0	8	0	6	0	5	0	0	5	10	2	0	0	6	0	1	0	0
"36"	0	12	0	3	0	19	0	1	0	26	14	0	0	1	1	0	0	0	0	1	17	7	31	1	1	7	6	35	7	0	5	0	1	0	0	0	0	0	12	28	0	0	0	20	0	0	9	0	0	0	0	6	9	2	0	32	0	10	3	1	0	21	0	0	0	21	0	0	12	7	1	1	0	0	4	27	0	0	1	0	0	0	4	0	0	0	0	0	11	0	0	8	0	13	3	0	16	0	0	0	0	0	0	1	1	0	2	1	0	0	0	1	41	0	0	0	0	0	20	1	27	0	0	43	0	33	3	84	0	0	7	2	0	11	6	0	1	0	0	31	18	2	6	1	1	14	5	35	0	0	0	9	0	0	3	0	4	4	0	6	1	8	0	1	1	16	0	0	0	0	3	19	0	0	3	19	1	0	4	0	7	0	0	0	0	0	24	0	0	5	0	0	0	7	0	2	6	0	0	5	0	7	0	5	0	5	0	0	0	0	35	0	31	0	0	0	1	0	13	0	32	0	2	0	0	1	0	1	0	26	2	0	17	49	24	34	2	0	0	0	0	2	0	3	0	0	0	0	3	1	0	1	0	0	0	0	0	34	0	0	20	3	0	10	0	18	0	0	27	2	5	9	1	11	0	6	0	26	0	11
"37"	3	28	0	0	0	0	0	0	0	22	0	0	0	12	9	0	1	0	0	0	3	0	1	0	0	1	3	1	0	0	4	20	24	0	0	6	0	0	2	15	0	0	0	10	0	0	3	0	1	0	0	14	42	0	1	19	3	15	3	38	2	6	0	0	0	17	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	18	0	0	10	0	0	0	0	0	29	6	7	3	1	2	1	0	24	0	0	0	7	9	1	0	0	0	0	0	1	7	0	1	0	0	0	5	0	6	3	0	4	0	2	1	2	0	0	16	1	0	25	5	0	0	0	46	13	1	0	0	0	11	14	45	4	0	0	0	2	0	0	0	0	9	2	0	19	4	37	0	0	78	11	0	0	2	0	36	40	0	0	4	44	0	0	0	0	14	0	0	0	1	5	20	0	0	1	0	0	0	5	0	13	0	0	0	0	28	1	0	0	0	0	0	3	20	0	8	0	2	0	24	0	0	22	23	0	21	2	0	55	0	38	0	1	0	1	5	0	17	0	17	38	19	0	5	0	18	0	11	0	15	4	0	0	0	20	0	0	0	12	0	0	0	22	1	0	21	11	0	0	0	34	0	21	1	0	1	0	27	4	0	3	0	1	0	4
"38"	0	130	0	3	0	0	0	0	0	22	2	0	0	1	0	2	0	0	4	0	26	41	0	0	0	0	0	3	1	0	7	0	0	0	0	1	2	0	24	11	0	0	0	25	0	0	1	0	0	0	0	5	9	0	15	46	0	14	0	2	6	0	6	0	0	37	0	7	7	0	0	12	3	0	3	1	0	0	2	29	0	0	64	2	0	1	0	0	0	0	1	25	0	6	7	2	0	0	0	0	0	0	0	7	23	0	4	0	0	0	0	0	0	0	23	0	0	0	1	0	0	23	0	12	0	24	5	9	2	5	2	9	34	40	0	0	11	6	0	39	111	0	0	0	6	1	15	29	0	8	0	10	0	0	4	38	0	0	0	14	1	4	0	0	14	8	28	0	0	0	0	59	0	7	2	0	15	0	0	0	3	0	0	0	21	2	3	0	0	0	0	1	1	1	0	0	6	0	0	0	0	0	0	2	0	1	0	0	5	4	53	0	0	0	0	1	0	4	21	0	37	0	0	0	0	14	0	0	0	14	0	0	26	22	9	0	6	0	0	0	9	0	10	0	9	0	0	0	0	8	2	0	0	8	0	15	0	6	5	0	15	2	0	4	0	12	9	0	0	0	63	0	0	0	0	4	11	18	0	0
"39"	0	56	51	2	0	0	0	0	0	33	0	0	0	3	21	2	0	0	0	0	0	0	0	2	3	25	0	4	0	0	26	3	1	0	0	2	0	1	4	21	0	0	0	20	0	4	26	0	0	0	0	59	5	16	2	96	0	16	0	0	1	1	66	0	7	29	0	2	4	0	0	1	7	0	8	0	0	0	0	2	0	0	12	0	46	33	0	4	0	0	0	11	0	4	9	21	1	7	0	32	0	0	0	2	14	0	2	0	1	0	0	0	8	0	0	0	2	0	17	0	0	1	0	9	0	7	3	29	0	0	33	50	0	26	0	0	0	5	1	34	8	1	0	0	28	0	39	8	0	1	3	1	2	0	0	0	2	4	0	4	29	5	0	0	49	15	0	4	71	14	3	36	8	0	14	21	22	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	11	18	0	0	0	0	8	0	0	37	2	2	0	0	0	0	28	0	14	0	0	0	0	0	1	2	29	0	4	0	3	0	0	0	0	1	0	25	0	0	17	6	11	30	5	0	2	0	0	0	0	5	6	0	0	2	0	26	1	6	0	0	0	0	0	5	1	0	17	0	0	1	0	26	0	0	0	7	0	0	0	0	0	1	0	0	1	0
"40"	1	2	0	0	0	98	2	0	0	10	7	2	0	9	4	0	0	1	27	2	35	0	29	0	1	4	0	4	0	0	17	1	8	6	0	5	0	0	2	49	0	0	0	1	6	0	0	0	0	0	0	45	10	0	2	19	0	2	26	2	0	2	0	0	0	16	2	0	18	0	0	12	1	0	0	1	1	0	0	0	0	0	28	23	0	0	0	0	9	0	1	59	0	1	7	2	11	0	0	1	0	0	0	9	16	0	1	0	0	0	0	0	4	0	1	1	0	0	44	0	1	16	1	22	0	13	6	12	5	22	0	0	0	1	0	0	8	0	2	4	22	0	2	0	2	0	0	3	0	10	0	17	0	0	0	0	16	0	0	12	0	22	0	0	7	1	1	0	2	0	1	21	5	0	18	22	0	0	0	14	10	0	0	0	10	0	1	0	0	1	0	0	0	8	0	0	0	0	0	3	0	10	2	18	0	1	6	0	28	0	0	0	9	0	0	0	0	15	17	0	28	0	0	0	3	5	0	3	0	5	0	0	15	2	14	4	13	0	0	0	1	0	2	5	15	0	0	0	1	2	0	15	0	0	4	0	0	0	2	0	6	0	2	13	3	49	3	6	0	0	3	5	1	0	1	3	3	0	0	0
"41"	0	49	0	15	0	0	0	0	0	11	15	0	0	0	3	1	0	0	5	1	29	0	25	6	4	3	0	5	0	0	5	0	0	0	11	9	0	0	1	63	0	0	0	13	0	6	0	5	11	0	0	59	5	0	1	14	0	42	5	41	14	27	5	0	1	80	6	0	13	0	0	8	0	0	1	0	0	0	3	2	31	0	9	4	2	0	0	1	0	2	0	14	4	2	23	11	3	0	0	1	0	18	1	6	0	3	3	11	0	6	0	1	1	0	0	0	1	0	67	0	7	14	0	2	0	14	9	3	1	9	0	0	0	23	0	1	2	2	55	8	8	0	2	0	7	17	36	3	1	13	0	10	0	0	1	0	4	1	1	30	6	1	1	0	4	3	0	0	8	14	4	5	2	1	13	11	0	0	0	3	12	0	0	0	0	0	5	1	0	0	0	0	6	40	10	0	2	0	0	8	1	4	2	0	0	0	1	0	15	0	46	0	1	0	0	0	0	0	10	0	41	7	45	0	0	0	7	0	0	0	6	0	2	1	7	21	5	0	1	0	0	0	8	0	4	0	0	0	0	11	0	0	0	0	0	2	0	1	14	0	23	0	0	26	0	7	0	0	0	0	16	1	4	8	0	21	15	8	0	0
"42"	0	60	9	15	0	1	0	77	0	3	7	0	0	5	0	1	2	0	0	4	2	0	0	0	0	128	0	51	0	0	48	0	11	0	1	10	1	0	17	25	0	3	0	13	0	21	0	0	0	0	0	19	0	0	3	31	1	6	4	0	10	1	4	0	6	19	0	0	25	0	0	1	1	0	0	0	0	0	19	2	0	0	14	1	0	1	0	0	0	0	9	65	1	4	30	4	19	0	0	43	0	0	0	0	8	5	1	0	0	0	0	2	1	0	6	0	17	0	2	0	0	4	0	5	0	4	3	15	5	0	22	3	0	16	1	0	11	0	1	3	18	0	3	0	39	0	0	16	0	0	0	30	14	0	1	0	2	0	0	41	5	19	0	0	51	6	0	0	0	2	1	0	4	12	1	1	0	1	30	0	19	2	0	6	20	3	1	16	0	0	0	1	2	28	0	0	0	0	0	4	0	11	0	7	0	17	0	2	20	0	30	0	0	0	0	0	0	18	9	0	87	0	14	0	0	17	0	1	0	7	0	0	5	0	26	34	5	0	0	0	0	7	2	1	18	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	18	1	0	5	0	51	0	0	11	0	4	0	10	0	0	4	10	4	0	1
"43"	0	30	0	32	0	3	0	0	0	5	2	1	11	11	0	2	0	0	9	0	34	0	0	0	2	17	0	13	0	0	9	10	0	1	0	1	0	0	0	27	1	0	0	22	0	3	0	0	26	4	0	19	0	0	11	39	0	21	0	12	0	30	4	0	2	13	6	0	35	0	0	0	0	0	3	1	0	0	0	2	0	0	55	0	1	3	0	0	0	7	41	65	0	0	56	5	8	2	0	11	0	2	0	35	35	3	4	0	1	0	0	0	2	0	5	5	0	0	10	0	0	1	53	5	0	21	18	8	1	1	4	25	0	7	0	0	0	0	14	0	33	0	0	0	68	0	23	7	0	0	0	10	0	0	4	0	4	0	0	7	15	14	0	1	26	0	1	0	45	20	2	0	0	9	2	8	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	19	5	1	0	37	0	0	3	3	3	6	0	7	8	1	61	0	8	0	0	0	0	0	28	8	10	0	9	0	3	0	0	19	0	0	0	3	3	0	53	2	18	10	48	0	29	0	0	16	1	16	6	0	0	0	26	2	1	0	0	0	0	6	0	9	0	0	9	0	4	3	0	0	0	0	3	0	0	0	0	0	0	0	1	10	0	0
"44"	0	38	0	12	0	0	0	0	0	22	0	6	2	2	6	5	0	1	1	0	34	0	0	0	13	0	0	0	0	0	24	2	3	0	2	15	0	0	6	21	0	0	0	19	0	0	0	1	0	0	0	29	1	0	0	10	0	0	15	8	0	50	8	0	13	22	0	35	2	0	0	16	0	0	5	0	0	0	0	13	0	0	19	1	0	0	0	0	3	0	16	5	1	8	15	5	18	0	0	0	0	0	0	1	1	20	0	0	0	0	0	7	18	0	0	1	0	12	17	0	0	0	0	5	0	5	0	15	3	0	21	0	49	42	0	3	0	0	4	6	27	0	0	0	25	0	10	0	0	0	0	1	1	0	0	0	5	6	0	17	0	25	0	0	46	10	3	7	2	0	1	4	0	6	0	2	0	13	0	0	34	1	0	0	17	2	2	0	0	1	4	19	0	21	0	1	0	0	0	5	0	21	1	2	0	0	0	0	65	2	93	0	6	0	0	0	0	2	5	0	14	0	0	0	0	2	0	9	0	0	12	0	19	0	4	2	1	0	0	0	0	0	0	0	7	0	0	0	0	30	0	0	0	0	1	0	0	38	0	0	16	0	0	0	0	79	0	2	1	0	1	3	1	5	0	0	0	10	1	5
"45"	1	11	0	23	0	0	0	0	0	9	0	0	0	0	0	0	17	0	4	0	12	0	0	0	1	14	0	2	0	0	2	0	8	0	8	0	0	0	0	28	0	0	0	2	0	0	2	0	0	0	0	16	2	0	0	13	0	5	1	3	0	0	7	4	23	6	5	0	16	0	11	1	12	0	26	0	3	0	0	0	0	0	7	10	0	0	5	0	0	0	0	29	0	0	28	2	2	0	0	0	2	2	0	0	16	0	0	0	11	0	0	1	7	0	1	0	0	0	6	1	0	3	0	2	0	0	6	2	0	3	1	0	0	8	0	0	3	0	2	0	28	0	2	0	1	0	4	2	0	7	0	26	0	0	0	0	3	0	4	30	0	24	0	0	7	4	0	0	0	0	13	9	0	0	2	14	9	0	0	0	10	0	0	0	5	0	0	0	0	0	12	0	0	38	0	0	0	0	0	0	0	0	7	0	0	0	1	8	7	2	0	0	1	0	0	0	0	2	2	24	11	0	0	0	0	23	0	3	0	32	0	0	1	0	21	11	0	0	1	0	0	2	29	25	1	0	0	0	1	16	0	0	0	0	0	0	0	0	0	6	6	0	2	4	0	24	0	3	0	0	0	1	5	0	0	8	0	0	4	3
"46"	11	3	0	0	0	0	0	0	2	5	1	3	0	1	33	0	0	0	1	0	6	0	1	1	0	5	0	10	0	0	2	0	0	0	3	9	0	0	5	30	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	24	0	4	0	3	1	5	0	0	2	20	8	0	18	3	0	2	17	0	11	0	0	0	4	1	0	0	18	0	0	1	0	0	0	0	6	6	0	12	37	11	11	0	0	0	0	0	0	6	1	13	0	1	1	0	0	0	29	0	0	0	0	0	4	0	1	5	0	10	1	31	21	6	0	0	5	0	0	2	0	0	0	0	2	1	12	0	7	0	17	5	10	10	0	3	0	2	5	0	0	0	4	4	0	3	16	3	0	0	10	1	0	0	0	0	0	7	0	0	0	22	2	0	0	0	23	0	0	0	0	1	1	0	0	0	0	0	0	7	0	2	0	0	19	5	0	0	0	2	0	1	0	10	38	0	7	0	0	0	2	0	0	4	6	0	9	0	0	0	0	12	0	16	0	5	1	0	9	0	16	8	9	0	15	0	0	1	0	0	1	0	0	0	0	1	0	0	0	6	0	1	0	0	0	0	36	10	0	0	0	19	0	1	0	0	0	0	4	0	7	27	0	0	0	18
"47"	0	10	0	3	0	0	0	0	0	14	3	0	0	8	4	0	0	0	12	0	20	0	2	0	27	1	1	13	0	0	18	0	0	0	0	0	0	0	5	31	0	0	0	17	22	1	0	0	0	0	0	12	13	0	3	24	0	3	0	1	0	61	0	0	2	28	2	0	16	0	1	0	0	0	6	4	0	0	42	0	2	0	62	0	0	0	0	0	2	0	0	17	5	2	13	1	0	0	0	5	0	4	0	25	16	2	7	0	0	0	0	5	48	0	0	0	0	0	3	0	0	0	0	14	1	0	13	25	0	0	14	0	0	36	0	0	1	0	0	10	1	0	0	0	8	0	15	3	2	7	0	0	0	0	0	0	11	44	0	26	4	56	0	0	2	2	0	0	0	0	30	0	1	2	0	15	5	0	0	1	8	0	0	0	0	5	0	0	6	0	1	0	0	38	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	34	0	0	0	0	11	0	2	0	29	0	0	9	0	21	0	8	0	0	0	0	0	2	3	4	0	0	0	0	4	0	1	0	0	0	14	0	8	0	0	42	3	5	3	3	13	0	0	0	18	11	4	7	2	0	4	4	0	0	0
"48"	0	27	0	0	0	0	0	0	0	48	2	0	12	0	0	0	0	0	0	0	12	7	0	0	0	4	0	2	0	0	29	0	0	0	0	1	0	0	12	33	0	0	0	1	0	42	1	0	0	0	0	28	11	0	20	8	1	0	46	0	0	9	9	0	10	20	0	0	125	0	0	1	0	0	2	1	0	0	0	1	0	0	6	18	0	0	0	0	0	7	0	30	0	6	9	0	21	0	1	0	3	1	0	1	30	0	5	0	0	0	0	0	15	0	0	0	0	0	10	0	0	0	12	33	0	16	34	36	41	0	9	11	4	59	0	0	17	3	5	41	26	0	1	0	27	1	14	2	0	0	0	0	0	0	0	0	0	0	0	28	2	10	0	0	1	2	0	28	9	0	8	7	7	0	0	19	11	0	1	15	1	0	0	0	9	1	23	0	0	0	0	0	0	29	0	0	0	0	0	5	0	0	0	11	0	19	0	0	27	0	15	0	0	0	0	0	3	0	1	1	43	0	1	0	0	0	0	0	0	0	5	0	8	0	5	5	0	0	0	0	0	0	0	1	3	4	0	0	7	2	0	0	0	0	0	2	0	14	0	0	71	3	0	2	0	2	0	0	0	0	0	3	0	0	0	38	3	40	1	0
"49"	0	12	0	27	0	0	0	0	22	21	2	0	13	2	18	0	3	0	5	1	27	3	0	0	10	4	0	4	0	0	3	56	4	0	0	24	0	0	36	35	0	0	0	19	0	0	0	0	0	1	0	2	23	0	0	89	0	15	9	2	0	0	19	0	11	30	0	0	35	0	0	10	0	0	42	0	0	0	0	0	0	0	5	4	0	0	0	22	0	3	2	45	1	9	16	0	4	0	0	8	0	1	0	7	8	11	1	0	0	0	0	8	60	1	2	0	0	0	1	0	2	0	0	14	1	0	22	49	1	6	1	3	0	8	17	7	1	0	1	14	2	0	30	0	19	0	2	10	0	0	0	1	2	0	0	1	14	0	0	9	0	17	0	0	13	7	0	0	5	0	8	33	4	17	0	5	5	0	0	0	3	0	0	21	46	0	26	0	0	0	0	0	0	3	6	0	0	0	0	0	0	4	0	4	0	23	0	0	15	0	18	0	0	0	0	22	0	1	83	0	27	0	7	0	0	18	0	0	0	10	0	0	88	0	35	32	2	0	0	0	0	0	6	8	5	0	0	0	3	15	6	0	0	0	0	39	0	35	20	0	60	0	0	3	0	48	0	0	0	1	0	0	1	12	0	21	0	5	0	8
"50"	0	36	0	1	0	0	0	0	10	12	16	0	0	2	13	0	0	0	0	0	10	0	4	0	1	10	1	15	0	0	1	2	0	0	0	1	0	0	13	16	0	0	0	8	0	7	0	0	0	0	0	32	11	1	1	4	0	16	0	1	0	0	5	6	4	23	0	9	23	0	0	19	0	0	27	14	0	0	27	0	0	0	14	24	0	3	0	1	12	0	0	28	2	7	3	12	2	0	0	0	0	6	0	21	22	10	0	0	0	0	0	0	8	0	0	7	0	0	17	0	0	3	1	24	23	0	2	36	1	0	0	10	0	5	5	2	0	6	0	29	0	0	0	0	2	0	0	9	0	0	0	0	2	0	6	0	26	0	3	24	0	4	6	1	12	16	0	9	3	0	8	28	0	21	1	73	0	0	0	0	5	0	0	0	8	0	9	0	0	0	0	0	0	26	0	0	1	0	5	0	0	0	0	0	0	0	0	0	26	0	14	0	8	0	0	0	0	1	8	0	5	0	4	0	0	5	0	6	0	0	0	0	12	0	6	6	1	0	0	0	0	0	11	0	5	0	0	6	0	7	0	1	0	2	0	8	0	0	0	0	7	2	0	5	0	19	0	0	0	0	1	0	6	1	0	11	0	2	0	3
"51"	0	1	0	13	5	0	11	0	1	16	9	20	0	18	0	0	0	0	15	0	5	0	0	0	0	16	0	14	0	13	9	0	0	0	3	0	0	0	46	29	0	0	0	3	0	0	7	0	0	0	0	26	42	0	3	5	0	54	20	32	0	4	33	0	3	28	0	2	10	0	0	8	0	0	62	2	0	0	0	0	0	0	17	1	0	0	0	0	0	1	12	6	0	7	10	0	30	0	0	25	0	0	0	4	0	2	0	3	0	0	0	0	29	0	0	0	0	0	16	29	12	4	0	73	5	28	21	13	24	0	96	0	0	25	3	0	0	1	33	24	13	0	1	2	4	0	8	2	0	0	0	0	0	0	0	0	3	4	0	0	6	76	0	2	23	4	0	2	0	0	38	64	0	0	4	23	27	1	33	0	21	0	0	0	32	38	7	0	0	0	0	0	6	14	0	7	0	0	0	0	0	9	0	0	0	0	0	0	50	0	17	2	0	0	0	1	0	0	12	0	12	0	15	0	0	22	0	0	0	2	10	0	28	0	48	13	16	0	1	0	0	0	1	0	0	0	12	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	7	0	12	0	0	0	0	0	11	0	0	0	11	14	0	0	1
"52"	0	144	0	0	0	5	0	0	6	6	7	0	0	1	14	0	0	0	1	1	6	0	0	0	4	0	1	1	0	0	0	0	1	0	6	0	0	0	2	10	0	0	0	17	0	7	0	0	1	0	0	16	7	0	7	26	0	5	3	7	0	6	1	0	5	19	0	0	4	0	0	0	0	0	12	1	0	0	0	48	0	0	5	21	2	2	0	0	0	0	0	2	0	7	35	0	1	0	1	0	0	5	0	2	19	21	0	0	0	0	0	13	13	0	0	8	0	0	15	3	0	12	0	6	0	16	3	29	15	8	8	0	0	12	12	0	3	7	16	8	23	2	1	0	1	0	2	12	0	0	0	2	1	2	0	0	0	1	0	3	13	12	0	0	8	10	0	5	2	0	1	3	0	6	9	5	0	0	0	0	7	0	2	0	4	2	0	0	0	0	5	0	0	6	0	0	0	0	34	1	0	1	0	0	0	0	0	0	3	0	18	0	0	0	0	0	0	0	3	0	30	0	0	0	0	2	0	0	0	0	3	0	15	15	11	3	8	0	10	0	9	0	17	0	3	5	0	0	0	2	0	0	0	0	0	0	0	7	7	0	0	4	3	16	0	0	0	0	0	0	3	15	4	0	0	2	0	0	17	2
