"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"32"	0	7	0	6	7	0	1	0	0	11	0	0	0	0	4	26	0	0	0	0	33	12	0	0	4	0	1	0	1	0	3	2	0	0	0	0	0	4	0	0	0	0	10	7	13	2	2	0	10	0	25	0	38	7	0	0	0	0	0	1	2	0	0	0	0	17	2	0	1	0	0	5	0	18	0	1	37	0	0	0	0	0	0	0	0	0	0	0	1	0	1	8	16	0	0	1	22	0	0	12	0	5	0	6	15	0	0	0	0	0	0	0	0	0	9	0	0	4	22	0	0	21	0	3	0	12	0	1	4	0	0	0	1	5	1	0	0	0	0	11	4	0	0	10	0	7	7	2	27	7	14	5	0	11	0	0	0	0	3	9	5	0	0	4	15	2	0	21	0	0	0	0	0	0	0	0	2	0	1	6	14	0	0	0	0	56	2	0	0	0	1	0	0	112	49	0	0	0	0	2	0	0	0	0	0	18	0	1	0	21	1	0	0	0	1	0	0	6	15	1	0	0	5	0	0	0	0	0	30	4	1	0	0	0	2	0	0	0	0	2	0	0	0	21	12	14	15	0	16	0	3	0	0	14	0	6	0	1	0	2	7	0	4	0	1	0	0	0	0	5	2	17	8	14	0	2	0	7	0	5
"33"	15	0	0	0	5	13	0	0	0	40	0	1	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0	3	0	5	0	0	37	1	31	8	11	0	6	5	0	0	13	1	21	3	0	17	0	41	0	0	16	0	0	8	1	1	0	29	0	1	0	6	2	4	0	3	0	0	0	0	5	12	1	10	0	0	0	0	0	0	0	5	0	0	0	0	0	4	33	3	6	0	2	4	0	0	10	12	9	62	2	32	0	0	0	0	0	0	0	0	0	4	0	0	53	0	0	3	9	0	1	0	0	0	0	42	4	0	0	8	9	0	0	21	0	7	35	3	0	0	52	0	8	0	0	1	47	62	0	0	1	0	0	0	0	15	11	15	0	34	24	30	0	0	16	0	2	0	0	0	0	0	0	8	1	38	0	5	10	0	0	0	9	9	1	0	0	0	0	0	37	40	0	0	0	21	7	5	0	0	0	9	10	0	0	1	0	16	0	0	16	35	0	0	18	0	18	0	0	0	0	3	0	14	0	8	0	0	9	0	0	0	3	0	1	0	0	0	0	0	0	32	42	9	0	2	0	0	3	0	6	0	0	14	2	1	11	1	23	0	0	1	0	4	36	0	15	0	9	22	2	0	50	1	2	0	28
"34"	19	0	0	6	0	0	0	0	0	11	0	1	0	0	12	10	0	0	0	1	11	25	0	15	2	0	0	0	0	11	7	0	0	5	0	0	0	46	1	12	3	0	13	55	0	9	1	0	25	0	6	0	0	15	0	0	4	0	0	20	0	0	0	0	10	34	0	0	1	0	0	2	6	33	0	0	48	0	0	0	0	0	8	1	0	4	0	1	1	0	0	2	2	17	0	0	54	0	0	0	8	13	2	22	16	0	0	0	0	9	0	0	3	0	2	0	0	32	0	0	13	17	3	25	0	0	0	0	14	3	8	0	5	45	7	0	0	0	0	49	38	0	0	4	0	3	11	0	9	3	16	7	0	6	1	0	0	1	32	42	1	0	0	1	58	0	0	0	21	0	0	0	17	0	0	0	23	0	7	0	2	0	0	0	0	8	21	0	0	0	0	0	1	23	6	0	7	0	9	16	0	0	0	0	2	8	0	25	0	0	12	11	0	0	4	0	11	2	0	6	0	0	2	0	1	0	9	0	7	11	0	57	0	0	0	5	0	0	0	0	0	0	0	15	25	17	27	0	39	0	0	0	0	2	0	16	40	1	0	0	10	8	3	0	1	0	7	3	0	12	0	8	9	0	0	0	0	20	0	2
"35"	3	0	0	0	0	15	0	2	0	9	0	1	0	0	0	27	0	0	0	0	5	0	0	0	10	0	9	1	5	0	1	0	0	2	0	0	5	19	0	2	13	0	0	20	3	0	0	0	6	0	3	0	3	18	0	0	0	0	0	0	2	0	0	0	19	12	0	0	0	0	0	0	0	10	0	0	31	0	0	0	0	0	0	7	0	0	0	3	0	0	0	16	2	0	30	0	2	0	0	30	36	46	4	8	11	0	0	0	0	0	0	28	1	0	5	0	0	12	19	0	0	6	0	2	0	0	0	2	42	0	0	0	1	2	0	0	0	0	0	89	66	2	0	112	0	0	0	0	3	67	17	14	0	11	3	3	0	0	30	16	1	0	1	13	16	0	1	1	0	0	0	0	0	2	0	0	8	0	3	0	0	0	0	0	0	46	6	3	0	0	0	0	0	43	0	0	2	0	1	39	0	0	0	0	0	4	0	7	0	0	0	32	0	0	1	1	0	0	0	18	0	0	0	11	16	4	0	0	44	26	0	0	0	0	11	0	0	0	0	0	4	0	0	3	12	20	45	0	3	4	0	0	0	0	6	0	24	2	0	0	13	0	5	0	3	0	3	0	6	27	0	10	3	0	0	19	0	27	0	3
"36"	15	0	0	0	0	5	0	1	0	5	0	1	0	0	2	9	0	0	0	0	3	11	0	0	5	0	0	8	0	3	3	3	0	14	0	18	75	0	0	3	1	26	1	14	0	4	5	0	3	1	3	0	11	1	0	15	0	0	0	1	0	0	0	0	6	10	35	0	31	0	0	0	10	6	0	0	71	0	0	0	0	2	0	0	0	26	0	1	0	0	3	21	7	18	15	0	8	0	2	0	0	16	15	3	8	0	0	0	0	0	1	0	0	0	2	0	0	6	0	0	1	8	0	3	3	0	0	0	1	0	0	9	8	3	0	0	0	0	0	3	14	0	0	24	0	6	0	0	4	0	6	0	0	11	14	2	1	0	4	13	1	1	8	12	3	0	0	22	0	0	0	0	17	0	0	5	1	0	12	0	59	0	0	0	13	18	1	0	6	0	0	0	0	90	29	0	0	0	10	21	30	1	0	0	0	0	1	1	0	0	0	5	0	4	7	0	0	0	0	5	0	0	0	0	49	0	2	0	2	10	3	0	0	0	0	0	0	0	0	12	0	4	0	0	37	13	43	0	5	1	0	0	0	0	1	1	21	2	3	3	0	20	0	0	0	0	13	2	0	7	2	5	14	1	0	2	0	1	0	2
"37"	0	0	0	2	1	8	0	0	7	13	6	1	0	12	2	30	0	4	0	0	8	0	0	5	28	0	0	11	0	0	0	0	0	10	0	18	5	12	0	14	1	15	1	22	3	11	6	0	0	0	23	7	0	4	0	0	0	0	1	0	4	2	0	0	29	18	0	0	5	0	0	0	7	1	0	0	7	0	0	0	0	0	1	0	1	2	0	2	1	0	0	42	21	0	10	1	11	0	0	4	22	8	0	15	3	0	0	0	0	0	0	0	0	0	5	0	0	29	0	0	8	7	0	1	9	0	0	0	14	0	4	0	5	8	0	0	0	0	0	3	1	0	0	3	0	56	1	0	68	30	32	0	0	5	11	2	0	0	75	11	0	0	12	28	16	0	1	13	0	0	0	0	0	0	0	0	3	0	28	0	24	0	4	0	0	2	57	0	7	0	0	0	0	7	26	2	0	1	11	19	0	0	0	1	0	6	0	9	2	0	0	0	0	16	0	0	0	1	0	1	1	0	0	0	42	0	1	0	13	1	4	1	0	0	0	0	0	0	0	0	0	0	0	22	15	85	58	0	22	1	0	2	0	2	7	8	43	5	0	0	0	40	0	0	0	0	6	0	0	4	0	4	41	7	0	40	0	31	0	2
"38"	0	0	0	0	6	13	0	0	9	11	0	13	0	0	11	13	0	0	0	0	3	0	0	2	4	0	0	0	5	0	21	6	0	7	0	0	14	4	0	7	0	2	3	3	0	27	0	0	2	0	0	1	2	3	0	0	4	7	7	11	0	0	0	0	12	21	0	0	1	0	0	0	19	12	15	6	48	0	0	0	4	0	49	1	0	0	0	0	4	0	4	14	8	7	0	0	7	0	0	4	0	29	1	32	51	0	0	0	0	0	0	0	0	0	2	0	0	3	16	0	2	59	0	0	0	1	0	0	1	0	5	0	0	33	7	0	2	0	0	8	10	0	0	16	0	2	0	0	16	42	11	0	10	11	0	0	2	0	22	12	12	0	7	3	8	0	0	2	0	0	0	0	0	0	0	0	3	0	8	0	1	0	0	0	0	69	20	2	4	0	0	0	0	19	47	0	0	0	5	6	0	1	0	0	0	11	0	19	0	0	0	17	0	1	0	0	0	0	0	9	0	0	0	0	2	5	7	0	4	3	14	0	0	0	4	0	0	2	0	3	0	11	0	19	44	47	8	0	7	1	1	4	0	0	2	1	9	0	0	3	0	35	7	0	34	0	0	1	0	6	0	39	10	6	0	9	0	0	0	2
"39"	0	0	0	21	0	0	2	0	12	30	0	0	0	3	17	26	2	0	0	0	18	4	0	1	26	1	0	5	1	8	2	0	0	3	0	3	8	26	6	0	2	0	0	1	1	4	0	0	0	9	15	1	6	0	0	0	0	0	5	1	0	0	0	0	0	59	0	0	13	0	0	6	2	1	1	0	27	0	0	0	0	0	1	8	0	0	0	0	0	0	13	10	8	11	2	5	24	0	2	41	0	10	5	8	16	11	1	0	0	0	0	1	0	0	5	1	0	10	2	0	2	1	0	0	0	0	0	15	2	1	0	0	5	22	12	0	0	0	0	10	9	0	0	10	7	5	13	0	33	11	60	1	0	0	32	0	0	0	31	4	14	0	11	34	3	0	0	19	0	0	0	1	0	0	0	4	14	0	5	0	7	0	0	0	0	5	0	0	39	0	0	1	0	8	17	0	0	0	7	20	0	0	0	0	0	3	0	4	5	0	0	1	0	2	5	0	0	7	0	5	0	0	2	0	2	0	9	0	13	5	2	0	4	0	0	0	15	0	0	0	0	0	0	32	2	2	3	0	7	0	0	1	0	23	0	0	18	0	4	3	1	2	0	0	1	0	0	4	0	14	0	0	17	0	0	38	0	6	0	9
"40"	3	0	30	0	0	1	0	2	0	20	0	2	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	32	3	3	0	0	1	16	0	0	10	0	2	8	0	19	0	20	15	0	0	0	7	8	0	0	0	0	6	1	0	59	7	1	0	35	0	0	0	11	0	0	3	25	1	12	0	0	0	0	0	1	10	0	0	0	0	0	12	0	0	6	0	4	0	0	0	17	15	14	5	11	0	0	1	0	0	0	0	9	0	5	0	0	29	2	0	0	6	0	2	0	2	0	0	6	0	0	0	5	15	0	0	0	0	0	6	2	0	0	2	0	5	0	0	21	0	8	0	0	0	4	0	0	2	25	11	19	5	0	7	16	0	0	6	2	0	6	0	0	0	2	0	3	0	19	0	21	0	0	0	0	19	7	0	3	3	0	0	0	3	2	0	0	0	20	12	2	0	0	0	7	0	5	2	4	5	0	6	0	7	0	0	0	0	5	14	5	0	0	0	18	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	41	4	0	10	3	0	0	0	3	1	1	9	0	2	2	0	14	1	0	1	0	0	1	0	0	0	12	1	0	0	18	0	0	0	3
"41"	0	26	0	2	7	37	1	1	3	54	0	0	0	0	2	21	0	0	0	9	9	0	0	0	0	0	1	7	20	4	0	0	0	4	3	20	13	13	0	0	0	0	0	9	9	4	0	4	2	0	13	8	0	30	0	0	0	0	0	0	0	0	2	0	20	15	7	0	17	0	2	0	0	0	0	0	72	4	0	0	0	0	0	14	0	2	0	0	2	0	1	41	0	1	12	4	7	0	1	1	50	6	0	40	24	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	9	0	0	13	6	5	0	41	0	23	0	4	0	0	0	24	1	0	13	43	3	0	2	0	39	5	0	50	6	18	0	0	1	0	0	0	0	7	85	2	0	0	54	32	4	0	0	0	0	0	3	0	0	0	0	0	0	1	0	59	0	0	0	0	2	5	1	9	0	0	0	0	6	37	0	3	0	12	24	1	1	0	0	0	7	0	21	15	0	6	7	0	3	4	0	0	0	0	22	0	0	0	0	0	0	5	2	51	0	3	0	0	0	0	1	2	0	0	27	0	0	0	2	19	3	73	0	31	0	0	27	0	1	5	36	53	3	6	0	11	2	18	0	4	0	0	6	0	27	0	13	29	11	0	7	0	5	0	14
"42"	0	0	0	51	0	0	0	0	1	4	20	0	0	0	4	3	0	0	0	2	5	2	0	5	1	0	0	1	1	6	0	0	0	33	0	0	6	31	0	0	1	0	42	15	3	0	4	0	0	0	6	0	1	0	0	0	8	0	1	5	1	0	0	0	56	19	0	0	2	0	1	0	0	49	0	0	9	0	0	0	0	0	0	1	0	23	0	0	34	0	14	37	2	6	0	0	10	0	0	6	1	24	9	3	42	0	0	0	0	0	0	0	0	5	0	0	0	53	15	0	0	8	0	0	0	3	0	0	26	0	0	0	0	5	0	0	0	0	0	3	0	0	0	46	0	3	0	0	37	1	1	1	0	34	4	0	0	0	17	0	8	1	25	13	9	0	1	4	0	0	0	0	1	0	0	0	5	0	5	0	2	0	2	0	0	24	8	35	6	1	0	0	0	26	18	0	0	0	1	1	0	0	0	0	0	17	0	22	0	0	2	0	0	42	5	0	1	0	5	4	0	0	2	0	2	0	0	0	99	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	19	2	1	0	56	0	0	0	0	0	0	13	24	6	0	0	0	1	2	0	11	1	0	0	0	3	10	0	14	0	0	21	0	4	0	12
"43"	0	0	0	6	0	15	0	10	0	17	20	0	0	18	6	15	0	0	1	13	4	13	0	10	0	0	0	0	0	3	39	3	0	18	0	8	5	3	0	0	56	0	0	9	0	0	1	0	19	0	10	0	1	2	0	0	0	0	1	0	0	0	0	0	11	12	0	0	13	0	0	0	0	17	16	0	39	0	0	0	1	0	1	0	0	0	0	0	0	0	8	26	0	15	0	0	17	0	0	42	9	5	23	1	47	0	4	0	15	1	0	0	1	0	0	0	0	8	8	0	2	6	0	0	4	0	1	5	23	0	8	0	1	57	8	0	3	0	0	16	1	12	0	4	0	0	6	0	10	0	8	0	0	0	0	0	0	0	55	1	0	0	0	16	37	0	6	3	0	0	8	61	0	0	0	0	85	0	3	0	5	0	0	0	0	54	25	19	3	0	0	0	0	48	7	0	0	0	1	20	14	0	0	0	0	14	0	4	0	0	3	0	0	74	2	0	2	2	0	4	0	0	0	0	14	0	3	0	19	13	13	20	0	0	0	0	0	0	0	0	1	3	0	0	13	5	2	0	28	0	0	0	0	0	3	15	0	2	0	5	1	5	0	0	0	0	1	5	0	20	0	27	24	9	0	4	0	16	0	3
"44"	0	0	0	0	0	29	0	20	7	1	0	0	0	0	3	29	0	0	0	18	29	16	0	0	1	0	6	0	0	13	0	0	0	13	0	1	52	0	4	0	0	0	4	1	8	2	31	4	10	3	25	2	36	3	0	0	7	0	0	4	0	0	0	2	2	24	0	0	1	0	0	0	0	3	0	2	6	1	0	0	0	0	0	2	0	0	0	0	0	0	0	40	0	1	0	0	5	0	1	1	11	10	7	33	2	0	0	0	0	0	0	33	0	0	0	0	0	1	10	0	9	13	0	0	0	13	0	2	0	0	0	1	21	27	0	0	0	0	5	9	8	0	0	16	0	4	0	0	46	35	25	0	0	0	0	0	0	0	11	2	3	0	0	20	15	0	5	14	7	0	3	19	0	0	0	0	3	0	0	0	18	0	0	0	3	14	38	0	1	0	2	0	0	45	20	0	0	0	0	31	2	0	0	0	0	6	1	12	0	0	1	0	0	56	12	0	0	0	0	50	0	0	0	0	6	6	0	0	8	20	35	3	0	0	0	0	0	0	0	0	0	0	0	0	8	19	9	0	23	1	0	0	0	12	4	0	2	0	0	1	8	0	1	7	11	0	0	38	0	18	0	17	7	31	1	9	0	0	0	18
"45"	2	0	0	0	0	9	6	0	0	24	0	4	1	1	6	3	0	15	0	1	29	0	0	23	0	0	0	4	9	0	8	0	0	14	0	8	11	3	0	0	6	0	9	17	17	2	0	2	33	0	10	12	47	8	0	0	1	9	0	12	0	0	19	0	4	4	4	0	2	0	0	0	0	5	2	0	9	0	0	0	0	0	10	0	0	0	0	0	3	0	2	4	2	2	0	10	1	0	0	4	1	13	0	0	21	0	0	0	0	0	0	0	0	2	0	1	0	0	12	0	22	4	0	12	0	0	0	0	5	0	1	0	61	17	4	0	0	0	0	2	20	0	0	12	3	15	2	0	18	1	60	0	0	2	0	0	0	0	21	2	7	0	0	82	26	0	3	10	0	0	17	2	0	0	0	0	1	0	19	0	4	0	0	0	0	49	21	0	1	0	0	0	0	16	9	0	0	0	3	17	0	0	0	0	0	1	0	4	2	0	3	3	0	37	0	0	0	0	0	11	0	0	0	0	18	17	1	0	16	0	0	2	0	0	6	0	0	0	0	2	0	9	0	5	9	24	16	0	5	0	0	0	0	0	1	16	2	1	0	0	1	4	11	0	0	0	0	3	0	34	0	30	7	15	0	22	0	0	0	1
"46"	0	1	0	0	0	87	0	0	0	4	0	2	5	13	4	9	0	1	0	5	2	4	0	2	0	0	0	0	2	0	2	0	0	2	1	3	5	20	0	0	2	0	0	0	0	1	16	6	10	0	15	0	1	7	0	0	0	0	1	0	0	0	0	0	0	19	7	0	11	0	0	4	0	4	0	0	2	0	0	1	0	0	8	4	0	0	0	0	0	0	0	9	5	2	0	0	3	0	0	1	3	5	6	22	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	21	0	5	0	0	2	0	6	0	0	0	15	6	0	0	0	0	0	6	7	0	0	1	0	1	11	0	1	0	27	0	0	1	12	0	0	0	15	2	23	0	10	16	15	0	5	13	14	0	0	0	2	0	0	0	2	0	22	0	0	0	9	0	0	9	6	0	2	0	12	0	4	14	12	0	0	0	1	24	0	0	0	0	0	9	0	26	2	0	0	1	0	2	0	14	0	0	0	5	0	0	0	0	9	0	0	1	27	0	0	2	0	1	0	0	0	0	0	0	4	4	0	2	34	2	34	0	2	2	4	13	0	1	0	5	16	1	1	0	0	10	8	0	19	3	0	2	0	3	1	6	0	6	0	17	0	0	0	0
"47"	0	0	0	0	0	5	0	0	0	10	0	1	0	4	11	11	0	0	0	6	8	5	0	1	2	0	0	0	0	0	1	0	0	15	0	16	4	18	0	7	8	0	1	27	13	2	0	0	7	0	5	0	0	0	0	0	0	0	0	13	9	0	0	0	2	0	0	0	2	0	0	51	0	1	16	12	50	1	0	0	0	0	1	3	0	0	1	0	0	0	0	59	6	7	2	4	3	0	0	4	14	50	0	13	17	0	0	0	0	0	0	0	0	0	0	0	7	8	2	1	11	3	0	10	0	4	13	4	35	0	0	0	2	25	0	0	0	0	0	12	41	0	0	17	0	3	2	0	12	0	9	0	0	5	0	0	1	0	29	0	0	0	4	2	6	0	0	1	0	0	0	0	0	0	0	0	4	0	8	0	37	0	0	0	0	29	15	1	0	0	5	1	0	23	8	0	0	0	1	16	2	0	3	0	1	0	0	3	21	0	2	10	0	7	1	0	0	0	0	4	0	0	0	0	10	0	0	0	26	0	1	0	0	65	0	0	0	0	1	17	0	4	0	0	12	2	11	0	26	0	0	0	0	0	2	3	3	1	0	0	29	0	4	0	2	0	0	14	2	9	0	9	5	1	0	1	0	27	0	28
"48"	4	0	0	0	11	0	0	0	2	3	2	4	0	1	1	3	0	0	0	0	6	18	0	0	2	0	0	0	0	0	1	0	2	7	0	1	13	11	0	0	19	0	0	4	0	0	1	0	0	0	6	1	3	2	0	0	0	2	0	1	1	0	0	0	33	4	36	2	0	0	0	0	0	9	3	0	2	0	0	0	0	0	4	0	0	0	0	0	3	0	0	8	0	24	0	0	5	0	0	0	13	11	0	0	18	0	0	0	0	0	23	0	0	0	5	2	0	41	0	0	24	2	0	0	11	8	0	0	21	0	18	0	0	10	11	0	0	0	0	10	22	25	0	29	0	1	1	0	6	1	13	3	0	0	0	0	0	0	6	7	3	0	0	29	21	0	0	6	1	0	0	3	1	0	5	0	1	0	0	0	7	0	8	1	4	5	17	0	0	0	1	0	0	1	95	0	0	0	21	7	0	0	0	0	0	2	0	15	7	0	3	2	0	2	0	0	0	0	7	2	0	0	0	0	1	0	0	7	26	1	4	13	0	0	0	0	0	0	0	0	0	0	0	3	9	3	18	0	16	1	0	0	0	1	2	0	11	3	4	0	2	0	0	0	0	0	0	16	0	0	0	0	84	4	0	26	0	3	0	7
"49"	16	5	0	6	4	53	11	0	7	7	0	21	0	5	24	60	0	0	0	14	0	0	0	0	7	0	0	3	6	0	0	0	0	11	1	0	4	4	2	2	14	0	17	19	9	1	11	3	26	0	11	14	0	7	0	0	0	0	0	2	32	0	0	0	23	13	3	0	11	0	0	26	0	19	0	18	25	0	0	0	0	0	0	44	0	0	0	0	7	0	0	21	0	2	0	0	29	0	0	28	96	32	0	14	35	0	0	0	0	0	0	3	5	0	32	0	0	33	22	0	2	5	3	7	0	0	0	0	17	0	0	0	1	17	7	0	0	0	0	19	1	1	0	24	5	1	1	0	22	6	10	0	0	0	0	0	0	0	6	1	2	0	10	70	14	0	0	14	0	0	3	0	0	0	0	0	42	2	19	1	53	0	0	0	0	3	0	0	3	0	0	1	0	9	7	0	0	0	0	23	1	15	0	0	0	18	0	6	0	0	0	1	0	0	5	0	0	0	0	13	0	0	12	7	4	0	0	0	15	19	4	0	0	0	0	0	0	0	3	0	3	2	0	36	12	47	5	0	42	0	2	0	0	0	0	61	27	2	0	0	0	0	3	0	2	0	0	0	0	32	0	51	1	0	0	5	0	0	0	0
"50"	1	3	0	10	0	3	0	0	0	27	0	0	0	10	8	1	1	1	0	0	0	0	0	24	1	0	0	0	3	0	2	0	0	17	0	2	21	3	0	0	1	0	10	3	6	8	2	2	0	0	4	0	1	5	0	0	4	22	1	0	16	0	0	0	46	27	0	0	0	0	0	0	0	5	0	1	28	0	0	0	0	0	3	0	0	4	0	12	0	0	0	6	16	7	0	2	15	0	0	7	2	7	11	9	6	1	0	0	0	0	0	3	0	8	0	5	0	18	3	0	1	22	0	1	0	9	0	2	12	0	0	0	16	2	2	5	1	0	0	61	0	1	0	13	0	0	7	1	16	0	10	0	0	0	0	0	0	0	10	1	14	0	0	2	5	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	60	0	0	0	0	22	5	0	0	0	0	0	0	1	4	0	0	0	10	19	0	0	0	0	0	0	0	2	1	0	0	0	0	16	1	0	0	0	0	6	0	0	0	0	2	0	0	0	12	2	14	2	0	0	0	1	0	0	0	0	0	1	0	2	11	29	11	0	11	12	0	0	0	0	3	19	14	6	0	0	1	0	1	0	7	0	0	0	0	22	0	10	5	1	0	1	4	2	0	5
