"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"
"161"	31	26	0	77	389	1	1	19	11	48	82	14	16	0	1	8	39	116	12	5	0	0	7	7	22	21	61	2	1	0	3	1	0	6	31	58	11	3	17	11
"162"	101	56	0	162	498	75	0	73	23	124	97	23	8	0	3	27	13	90	18	0	1	0	0	4	1	63	70	0	24	10	26	26	0	34	99	96	86	5	19	0
"163"	86	2	0	226	204	260	0	1	8	55	110	44	4	0	32	20	30	79	7	0	0	0	0	4	8	14	154	45	46	2	32	1	0	42	23	105	14	3	18	28
"164"	44	80	3	160	125	0	0	1	235	211	150	70	26	0	0	30	22	149	67	11	7	0	0	8	2	20	101	7	9	1	52	31	0	18	42	144	71	3	10	2
"165"	22	0	124	264	1	0	14	0	18	28	47	71	18	14	0	14	34	109	6	6	0	0	3	1	26	45	82	5	31	0	13	1	0	63	22	214	54	11	14	9
"166"	72	1	21	197	34	32	0	4	25	77	72	60	19	0	16	62	16	171	6	11	31	0	5	3	2	26	105	96	5	5	22	2	15	14	79	161	145	3	33	3
"167"	24	5	4	271	27	184	1	0	1	25	46	9	1	0	10	1	19	112	13	7	13	1	5	3	1	15	21	0	0	3	7	3	2	10	42	56	42	24	14	6
"168"	98	0	0	197	66	1	28	0	127	62	34	50	2	0	3	3	48	109	4	0	1	5	0	1	2	23	79	7	3	2	16	13	0	7	41	94	50	19	10	2
"169"	20	0	5	53	1	3	21	6	181	72	42	89	28	0	8	29	16	110	9	0	0	16	0	5	8	62	39	24	8	9	26	0	0	33	76	75	15	6	0	6
"170"	130	1	3	311	211	27	0	1	37	139	120	69	19	0	21	42	47	112	32	20	1	0	4	10	22	38	89	8	9	0	42	2	4	24	15	162	29	11	15	37
"171"	53	5	18	159	73	126	0	3	0	66	88	73	8	0	11	40	8	55	11	7	1	0	2	0	0	25	47	17	5	5	4	1	0	38	58	93	55	3	36	2
"172"	138	6	0	118	305	5	0	1	84	130	39	75	8	2	29	46	14	153	11	40	6	1	0	11	7	64	75	3	1	2	135	21	0	41	86	189	27	10	78	5
"173"	105	22	29	141	0	5	0	3	57	41	47	87	3	0	1	9	30	169	4	0	15	3	0	0	23	24	109	6	10	18	29	12	0	20	69	88	54	28	13	0
"174"	77	0	0	25	406	156	0	12	12	10	10	11	1	0	11	3	3	88	0	0	36	0	0	17	6	4	38	7	0	1	19	4	0	2	26	68	27	25	27	17
"175"	14	0	0	515	48	10	0	0	73	27	47	80	21	35	1	17	6	127	4	3	1	0	0	0	0	47	51	17	11	14	16	18	12	13	22	138	4	5	36	1
"176"	22	0	0	145	191	215	0	9	5	76	46	52	0	2	0	10	2	55	2	29	0	1	0	1	0	31	36	2	0	23	23	0	2	7	32	53	22	1	7	12
"177"	5	5	0	192	6	34	30	10	184	96	120	93	6	0	0	33	18	84	3	30	0	0	3	0	4	18	62	11	3	13	35	27	3	23	84	99	30	10	2	29
"178"	64	6	0	43	7	1	14	6	120	50	47	30	34	3	9	32	12	263	15	26	4	12	0	4	2	37	86	4	20	4	24	0	0	12	22	140	8	16	9	12
"179"	81	2	2	34	5	0	6	0	128	30	57	31	11	5	17	45	36	138	6	0	4	1	0	8	6	44	88	1	5	12	35	3	0	35	105	144	50	7	25	41
"180"	45	37	0	111	94	30	1	1	50	51	112	90	34	0	12	26	27	215	22	12	2	0	0	0	64	46	92	0	26	1	34	67	9	17	100	230	49	36	4	8
